Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1046558_Ca,mp-1046558,mp-1046584,Ba2Tl2W3O10,intercalation,1.6516168312499986,72.67751921475104,534.550734644622,120.035413988578,882.8729904961094,0.4413780813235295,0.47585288644736945
mp-1045503_Ca,mp-1045503,mvc-11411,FeS2,intercalation,1.6962728937500018,191.42001054358605,724.3321182537919,324.70057520642456,1228.6649382664282,0.24582602999999992,0.2712612542857116
mvc-15895_Ca,mvc-3993,mvc-15895,W2O5,intercalation,1.6846389712499985,203.10576531781572,1484.0314938007464,342.1598875399487,2500.057289019088,0.2509631765934053,0.42455193347221964
mp-1045467_Ca,mp-1045467,mvc-34,MnS2,intercalation,1.6003409562500004,192.66803745453478,601.9777145335643,308.3345512988011,963.369591317834,0.012210162499998845,0.11035908642856906
mvc-12466_Ca,mvc-12486,mvc-12466,TiO2,intercalation,1.6235263187500018,268.27020679936953,1032.082087617045,435.5437412752821,1675.612432356718,0.15088674708333372,0.0357981019642839
mvc-11423_Ca,mp-3463,mvc-11423,TiO2,intercalation,1.6536376037499985,268.27020679936953,1160.383197005867,443.621701929226,1918.8532893285444,0.14720832749999957,0.02404194660714154
mvc-5346_Ca,mvc-5356,mvc-5346,TiP2O7,intercalation,1.706849116250001,204.67870386042605,658.2591817903361,349.35566479936386,1123.549102702284,0.10315983375000037,0.18562525543116504
mp-1041164_Ca,mp-1041164,mp-1041196,Ti3P3O13,intercalation,1.776925023750006,110.61451479563246,345.80907187261704,196.5536993303246,614.4767932502176,0.03227054842481358,0.0795703497557092
mp-1044751_Ca,mp-1044771,mp-1044751,Pr(WO3)2,intercalation,1.7983606487500012,83.14893472091201,664.306147909644,149.53177218757082,1194.6620351234017,0.08748470541666897,0.13919135212499967
mp-1043673_Ca,mp-1043673,mvc-11686,SnO2,intercalation,1.7223187787499967,83.37511613153893,406.6344916702387,143.5985281938113,700.3542210911112,0.15339968333333331,0.18963275480769148
mvc-14553_Ca,mvc-15578,mvc-14553,FeN,intercalation,1.7205766987500006,298.1563315921409,1197.356701727907,513.0008367222163,2060.1440410851915,1.0535973075000005,0.46819065600000176
mp-1172828_Ca,mvc-5756,mp-19443,WO3,intercalation,1.7404376937499992,197.1304494270636,1285.3407402078658,343.09326476873946,2237.055473570295,0.0,0.22589928324999953
