Battid,Co_vol,H_vol,V_vol,Bi_vol,Sb_vol,Nb_vol,C_vol,P_vol,As_vol,Mn_vol,O_vol,La_vol,Na_vol,Fe_vol,W_vol,Ti_vol,K_vol,Ni_vol,Mg_vol,Mo_vol,Te_vol,Sn_vol,F_vol,Ba_vol,Cr_vol,S_vol,Cu_vol,B_vol,Li_vol,Si_vol,Cl_vol,Zr_vol,U_vol,Pr_vol,Cs_vol,Ta_vol,Ga_vol,Re_vol,Y_vol,Ca_vol,Rb_vol,Sc_vol,Pt_vol,Au_vol,Al_vol,In_vol,Pd_vol,Tl_vol,Nd_vol,Sr_vol,Se_vol,Ge_vol,Zn_vol,Co_vol_dis,H_vol_dis,V_vol_dis,Bi_vol_dis,Nb_vol_dis,C_vol_dis,P_vol_dis,As_vol_dis,Mn_vol_dis,Fe_vol_dis,O_vol_dis,La_vol_dis,Sb_vol_dis,Ti_vol_dis,K_vol_dis,Ni_vol_dis,Mg_vol_dis,Mo_vol_dis,Na_vol_dis,Te_vol_dis,Sn_vol_dis,F_vol_dis,Ba_vol_dis,Cr_vol_dis,S_vol_dis,Cu_vol_dis,B_vol_dis,Li_vol_dis,Si_vol_dis,W_vol_dis,Ge_vol_dis,Sr_vol_dis,Nd_vol_dis,Tl_vol_dis,Pd_vol_dis,In_vol_dis,Al_vol_dis,Au_vol_dis,Pt_vol_dis,Sc_vol_dis,Zn_vol_dis,Rb_vol_dis,Ca_vol_dis,Y_vol_dis,Re_vol_dis,Ga_vol_dis,Ta_vol_dis,Cs_vol_dis,Pr_vol_dis,U_vol_dis,Zr_vol_dis,Cl_vol_dis,Se_vol_dis,Average_Voltage
mp-300757884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.637939,0.0,0.0,40.732788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.728455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.509243,0.0,0.0,0.0,40.282349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.631932,0.0,0.0,0.0,0.0,0.0,0.0,5.754621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.268127
mp-300770979,0.0,0.0,13.960912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.84365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.960912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.960912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.973855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.895419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.94771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.973855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.823483
mp-300765000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.852508,54.820062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.557523,0.0,0.0,0.0,13.705015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315276,0.0,50.522209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.945828,0.0,0.0,0.0,31.57638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.101494
mp-300025562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799384,0.0,11.799384,47.197535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.799384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.974523,0.0,10.974523,0.0,43.898094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.974523,0.0,0.0,0.0,0.0,0.0,10.974523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06166
mp-300032483,0.0,0.0,6.238787,0.0,0.0,0.0,0.0,18.71636,0.0,0.0,56.149081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.065895,0.0,0.0,0.0,18.197684,0.0,0.0,0.0,54.593053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.065895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.702117
mp-300540140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841058,0.0,0.0,51.364232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.560705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.552416,0.0,0.0,0.0,50.209663,0.0,0.0,0.0,0.0,0.0,0.0,8.368277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.230596
mp-300673101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.557588,0.0,0.0,42.230351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.076784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37377,0.0,0.0,0.0,41.495078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.831693,0.0,0.0,0.0,0.0,0.0,0.0,3.457923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.761676
mp-300772438,12.612565,0.0,0.0,0.0,0.0,0.0,0.0,12.612565,0.0,0.0,50.45026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.224453,0.0,0.0,0.0,0.0,0.0,13.224453,0.0,0.0,0.0,52.897812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.224453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03976
mp-300761410,0.0,0.0,10.199903,0.0,0.0,0.0,0.0,13.59987,0.0,3.399968,54.399481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.681464,0.0,0.0,0.0,12.908619,0.0,3.227155,0.0,51.634475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.908619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77273
mp-300849673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.913427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.985571,0.0,0.0,0.0,59.891783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.835418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97257,0.0,0.0,0.0,63.780558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.242975
mp-300773523,0.0,0.0,0.0,0.0,0.0,0.0,6.406279,6.406279,0.0,0.0,44.843952,0.0,16.015697,6.406279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.496263,6.496263,0.0,0.0,6.496263,45.473844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.240659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98955
mp-300774793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.772935,21.386467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.019925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.522461,21.261231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.972961,0.0,2.657654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33334
mp-300762657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.954177,0.0,0.0,50.862531,0.0,0.0,5.651392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.394806,0.0,0.0,5.798269,52.184418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68472
mp-300771732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.306935,0.0,7.306935,51.148548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.306935,14.613871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23283,0.0,7.23283,0.0,50.629811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23283,21.69849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614235
mp-300767969,5.481614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.852915,20.556054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370404,0.0,0.0,0.0,5.416329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.330636,20.311236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416329,0.0,0.0,0.0,1.354082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639045
mp-300764981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.832223,5.944074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.552594,0.0,0.0,0.0,0.0,0.0,5.944074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.313597,0.0,5.437866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.502927,0.0,0.0,0.0,0.0,0.0,21.751463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.654694
mp-300771442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.912609,0.0,0.0,11.382522,0.0,0.0,0.0,17.073783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.073783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.171165,55.855825,0.0,0.0,0.0,0.0,16.756748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.927913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.104442
mp-300762554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.982528,0.0,0.0,10.995632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.493448,10.995632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.268839,45.075355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.537677,11.268839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.318491
mp-300754496,0.0,0.0,0.0,0.0,13.853209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.853209,0.0,0.0,13.853209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043035,0.0,0.0,40.215173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999629
mp-300540068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.770992,0.0,7.885496,55.19847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.008932,0.0,8.004466,0.0,56.031261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.004466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.288378
mp-300025385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.041296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.520648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.950435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.975217,0.0,13.987609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.518339
mp-300695791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.224361,0.0,0.0,45.673082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47987,0.0,0.0,0.0,46.439611,0.0,0.0,0.0,0.0,0.0,0.0,3.095974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.095974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.605433
mp-300766766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.080835,0.0,0.0,44.323342,0.0,0.0,11.080835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.376709,0.0,0.0,11.376709,45.506837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.688355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.468614
mp-300771724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.939643,0.0,0.0,18.979881,0.0,0.0,0.0,9.489941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.979881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127015,54.381046,0.0,0.0,0.0,0.0,9.063508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.190523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.055064
mp-300772122,0.0,0.0,16.170985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.512956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.042746,0.0,4.042746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.659213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.977638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.914803,0.0,11.744409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.767499
mp-300571584,0.0,0.0,0.0,0.0,15.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.30833,0.0,0.0,0.0,14.30833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.30833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.30833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290645
mp-300031555,7.638647,0.0,0.0,0.0,0.0,0.0,0.0,15.277294,0.0,0.0,53.470527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.472989,0.0,0.0,0.0,0.0,0.0,16.945979,0.0,0.0,0.0,59.310926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.472989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.349241
mp-300556321,7.899786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.198288,0.0,0.0,0.0,15.799572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.204501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.636005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.204501,0.0,14.409001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.620077
mp-300781073,10.335415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.341659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.341659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.033611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.134446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.168057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778995
