Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge,P_vol,Sn_vol,As_vol,N_vol,V_vol,Mo_vol,Mn_vol,Ni_vol,Bi_vol,Te_vol,Fe_vol,Ti_vol,Nb_vol,S_vol,Ge_vol,F_vol,Ta_vol,Sb_vol,Cr_vol,Si_vol,Co_vol,Mg_vol,W_vol,Sr_vol,Se_vol,Pr_vol,Ba_vol,O_vol,Cu_vol,P_vol_dis,Sn_vol_dis,As_vol_dis,N_vol_dis,V_vol_dis,Mo_vol_dis,Mn_vol_dis,Ni_vol_dis,Bi_vol_dis,Te_vol_dis,Fe_vol_dis,Ti_vol_dis,Nb_vol_dis,S_vol_dis,Ge_vol_dis,F_vol_dis,Ta_vol_dis,Sb_vol_dis,Cr_vol_dis,Si_vol_dis,Co_vol_dis,Mg_vol_dis,W_vol_dis,Sr_vol_dis,Se_vol_dis,Pr_vol_dis,Ba_vol_dis,O_vol_dis,Cu_vol_dis
mvc-1200009460,mp-1044622,mvc-5171,Mg0 –0.5TiO2,intercalation,P3m1,1.22,291,1141,356,1394,0.17,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85185320316668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.70370640633336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67874859239128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83937429619564,0.0,0.0,0.0,0.0,0.0,51.35749718478256,0.0
mvc-1200010154,mp-1041014,mp-1040910,Mg0 –0.5VO2,intercalation,P3m1,2.44,282,1133,688,2765,0.16,0.03,0.0,0.0,0.0,0.0,26.912711029264536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82542205852907,0.0,0.0,0.0,0.0,0.0,25.391562094331956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.695781047165978,0.0,0.0,0.0,0.0,0.0,50.78312418866391,0.0
mvc-1200033325,mp-33325,mvc-13181,Mg0 –0.5FeO2,intercalation,Cm,3.99,268,1150,1069,4588,0.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.746632133081594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.49326426616319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71555145571442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85777572785721,0.0,0.0,0.0,0.0,0.0,51.43110291142884,0.0
mvc-1200013559,mvc-13559,mvc-14047,Mg0 –0.25MnS2,intercalation,R3m,1.07,107,365,114,389,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,14.001732771736734,0.0,0.0,0.0,0.0,0.0,0.0,28.003465543473467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41586027931619,0.0,0.0,0.0,0.0,0.0,0.0,32.83172055863238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.103965069829047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvc-1200005112,mp-1154753,mvc-12012,MgCo(SiO3)2,intercalation,C2/c,3.49,228,805,795,2808,0.19,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58318720165961,9.791593600829804,0.0,0.0,0.0,0.0,0.0,0.0,58.74956160497883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88801617191405,8.944008085957025,8.944008085957025,0.0,0.0,0.0,0.0,0.0,53.664048515742145,0.0
mvc-1200008351,mp-1043213,mp-1043195,MgV(GeO3)2,intercalation,C2/c,2.06,169,763,349,1571,0.06,0.03,0.0,0.0,0.0,0.0,8.382322787244437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.764645574488874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.29393672346662,0.0,0.0,0.0,0.0,0.0,8.539207655170369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.078415310340738,0.0,0.0,0.0,0.0,0.0,0.0,8.539207655170369,0.0,0.0,0.0,0.0,0.0,51.235245931022206,0.0
mvc-1200011656,mvc-11656,mp-25476,Mg0 –0.25CoO2,intercalation,R3m,3.05,138,665,421,2027,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11025310768968,0.0,0.0,0.0,0.0,0.0,0.0,60.22050621537936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.886040069791044,7.471510017447761,0.0,0.0,0.0,0.0,0.0,59.77208013958209,0.0
mvc-1200004964,mvc-4964,mvc-6353,Mg0 –0.5MnO2,intercalation,Cm,3.41,270,1139,921,3880,0.25,0.03,0.0,0.0,0.0,0.0,0.0,0.0,28.457141730847866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.91428346169573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.59996857575845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.799984287879225,0.0,0.0,0.0,0.0,0.0,51.1999371515169,0.0
mvc-1200006041,mp-1047312,mvc-11423,Mg0 –0.5TiO2,intercalation,Cmcm,1.13,291,1269,330,1437,0.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.636265841022816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.27253168204563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.45920478393428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22960239196714,0.0,0.0,0.0,0.0,0.0,56.91840956786856,0.0
mvc-1200009196,mp-1044309,mp-1044267,MgTiV(PO4)3,intercalation,R3c,2.67,131,397,350,1059,0.01,0.03,13.037597483060663,0.0,0.0,0.0,4.345865827686888,0.0,0.0,0.0,0.0,0.0,0.0,4.345865827686888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.15038993224265,0.0,13.406587377385247,0.0,0.0,0.0,4.468862459128415,0.0,0.0,0.0,0.0,0.0,0.0,4.468862459128415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.468862459128415,0.0,0.0,0.0,0.0,0.0,53.62634950954099,0.0
mvc-1200000415,mp-1046839,mp-1046983,Mg0 –2Nb2CrO8,intercalation,Cc,3.28,259,1158,848,3794,0.25,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.124311495680896,0.0,0.0,0.0,0.0,0.0,6.562155747840448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.497245982723584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01989448088229,0.0,0.0,0.0,0.0,0.0,6.509947240441145,0.0,0.0,13.01989448088229,0.0,0.0,0.0,0.0,0.0,52.07957792352916,0.0
mvc-1200008338,mp-1043188,mp-775220,MgV(GeO3)2,intercalation,P21/c,2.01,169,734,340,1472,0.05,0.04,0.0,0.0,0.0,0.0,8.710308202034648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.420616404069296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.261849212207885,0.0,0.0,0.0,0.0,0.0,8.24870253861199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49740507722398,0.0,0.0,0.0,0.0,0.0,0.0,8.24870253861199,0.0,0.0,0.0,0.0,0.0,49.49221523167195,0.0
mvc-1200008658,mp-1043526,mp-1142841,MgCr(Si2O5)2,intercalation,P4/ncc,3.34,154,444,514,1486,0.21,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.358347286299607,17.43338914519843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.58347286299607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.970346316804209,19.881385267216835,0.0,4.970346316804209,0.0,0.0,0.0,0.0,0.0,49.703463168042084,0.0
mvc-1200016583,mp-1045314,mvc-13536,Mg0 –1CrF4,intercalation,C2/c,4.22,352,1218,1486,5143,0.35,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.5353475536642,0.0,0.0,12.88383688841605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.13651040469573,0.0,0.0,13.534127601173932,0.0,0.0,13.534127601173932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvc-1200009921,mp-1048837,mvc-5485,Mg0 –0.5CrO2,intercalation,P3m1,3.44,279,1166,960,4013,0.19,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.283104873002657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.56620974600531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.312809304014525,0.0,0.0,13.156404652007263,0.0,0.0,0.0,0.0,0.0,52.62561860802905,0.0
mvc-1200010135,mp-1041012,mvc-12170,Mg0 –0.5CoO2,intercalation,P3m1,3.33,260,1296,866,4315,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.897534288351313,0.0,0.0,0.0,0.0,0.0,0.0,61.795068576702626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74627815322481,13.373139076612405,0.0,0.0,0.0,0.0,0.0,53.49255630644962,0.0
mvc-1200005586,mvc-5586,mp-540262,Mg0 –1CoP2O7,intercalation,P1,3.84,208,718,801,2759,0.09,0.04,15.277293516612556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.638646758306278,0.0,0.0,0.0,0.0,0.0,0.0,53.47052730814394,0.0,16.12677823586434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06338911793217,8.06338911793217,0.0,0.0,0.0,0.0,0.0,56.44372382552518,0.0
mvc-1200008271,mvc-8271,mvc-12312,Mg0 –1VNiP2O9,intercalation,Pmcn,3.54,158,547,559,1937,0.08,0.04,11.707106241982467,0.0,0.0,0.0,5.853553120991234,0.0,0.0,5.853553120991234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.681978088921106,0.0,12.28039562584708,0.0,0.0,0.0,6.14019781292354,0.0,0.0,6.14019781292354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14019781292354,0.0,0.0,0.0,0.0,0.0,55.26178031631186,0.0
mvc-1200005570,mvc-5570,mp-540363,Mg0 –1VP2O7,intercalation,P1,2.47,215,705,531,1741,0.09,0.04,15.881533032677947,0.0,0.0,0.0,7.940766516338973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.58536561437281,0.0,15.84520801397244,0.0,0.0,0.0,7.92260400698622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92260400698622,0.0,0.0,0.0,0.0,0.0,55.45822804890354,0.0
mvc-1200010531,mp-1041464,mvc-11637,Mg0 –1Fe3P3O13,intercalation,P21/m,3.86,109,369,420,1426,0.1,0.04,11.973875268863702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.973875268863702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.88679283174271,0.0,12.420394838451877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.420394838451877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140131612817292,0.0,0.0,0.0,0.0,0.0,53.8217109666248,0.0
mvc-1200010041,mp-1040886,mp-1040982,Mg0 –1Cr2P2O9,intercalation,Pmcn,3.62,160,553,581,2002,0.07,0.04,11.780108987551873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.780108987551873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.01049044398343,0.0,12.290284448130707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.290284448130707,0.0,0.0,6.145142224065354,0.0,0.0,0.0,0.0,0.0,55.30628001658818,0.0
mvc-1200010538,mp-1041465,mp-1047920,Mg0 –1Mo3P3O13,intercalation,P21/m,1.9,87,330,166,625,0.04,0.04,10.914236496335405,0.0,0.0,0.0,0.0,10.914236496335405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.295024817453424,0.0,11.079183824416528,0.0,0.0,0.0,0.0,11.079183824416528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6930612748055096,0.0,0.0,0.0,0.0,0.0,48.00979657247163,0.0
mvc-1200014034,mvc-14034,mvc-14215,Mg0 –1CrF5,intercalation,C2/c,4.87,313,1004,1523,4885,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.34682621616396,0.0,0.0,10.869365243232792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.37190267972617,0.0,0.0,11.274380535945234,0.0,0.0,11.274380535945234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvc-1200009561,mp-1044648,mp-1118309,Mg0 –0.5TiO2,intercalation,R3m,1.21,291,1148,353,1390,0.18,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.75910048829888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.51820097659776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.844501486114524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.922250743057262,0.0,0.0,0.0,0.0,0.0,51.68900297222905,0.0
mvc-1200007429,mp-1042428,mp-1042373,Mg0 –1Bi2O5,intercalation,Pcab,3.51,103,775,360,2718,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.423038911026005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.557597277565016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4796141710789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73980708553945,0.0,0.0,0.0,0.0,0.0,43.69903542769725,0.0
mvc-1200003147,mp-1046588,mp-1046509,MgMn5(TeO6)3,intercalation,C2/c,3.03,206,960,623,2907,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,15.453284502375928,0.0,0.0,9.271970701425557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.63182420855334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.497436591941836,0.0,0.0,8.098461955165103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79794927355347,0.0,0.0,0.0,0.0,0.0,48.59077173099062,0.0
mvc-1200010532,mp-1041461,mp-1047927,Mg0 –1V3P3O13,intercalation,P21/m,2.44,112,364,273,888,0.03,0.05,12.03374897782698,0.0,0.0,0.0,12.03374897782698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.14624557058358,0.0,12.279011238441495,0.0,0.0,0.0,12.279011238441495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.093003746147165,0.0,0.0,0.0,0.0,0.0,53.20904869991314,0.0
mvc-1200005074,mvc-5074,mvc-5310,Mg0 –0.5VO2,intercalation,Cm,2.3,282,1136,648,2612,0.14,0.05,0.0,0.0,0.0,0.0,27.217040701140952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.434081402281905,0.0,0.0,0.0,0.0,0.0,25.518865528844156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.759432764422078,0.0,0.0,0.0,0.0,0.0,51.03773105768831,0.0
mvc-1200010057,mp-1040902,mvc-12174,Mg0 –0.5CrPO4,intercalation,C2/c,2.73,168,562,459,1531,0.21,0.05,13.13264774472759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13264774472759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.53059097891036,0.0,12.508319112956194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.508319112956194,0.0,0.0,6.254159556478097,0.0,0.0,0.0,0.0,0.0,50.033276451824776,0.0
mvc-1200008165,mp-1043031,mp-1043495,Mg0 –1TiNiP2O9,intercalation,Pmcn,4.0,159,550,636,2197,0.13,0.05,11.250609233407335,0.0,0.0,0.0,0.0,0.0,0.0,5.6253046167036675,0.0,0.0,0.0,5.6253046167036675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.627741550333006,0.0,12.156934789892327,0.0,0.0,0.0,0.0,0.0,0.0,6.078467394946164,0.0,0.0,0.0,6.078467394946164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078467394946164,0.0,0.0,0.0,0.0,0.0,54.70620655451547,0.0
mvc-1200010148,mp-1041008,mp-1040954,Mg0 –1Mn2P2O9,intercalation,Pmcn,3.45,158,538,544,1857,0.05,0.05,12.135391334512617,0.0,0.0,0.0,0.0,0.0,12.135391334512617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.60926100530678,0.0,12.029376937102205,0.0,0.0,0.0,0.0,0.0,12.029376937102205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.014688468551102,0.0,0.0,0.0,0.0,0.0,54.13219621695992,0.0
mvc-1200005960,mp-1047222,mvc-5774,Mg0 –2CrWO6,intercalation,R3,3.02,282,1644,851,4965,0.18,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.112530929600766,0.0,0.0,0.0,9.112530929600766,0.0,0.0,0.0,0.0,54.6751855776046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.209229982847226,0.0,0.0,18.418459965694453,9.209229982847226,0.0,0.0,0.0,0.0,55.25537989708336,0.0
mvc-1200000859,mp-1043448,mp-32394,MgNi3(P2O7)2,intercalation,P21/c,3.72,98,375,364,1396,0.06,0.05,15.762254465980009,0.0,0.0,0.0,0.0,0.0,0.0,11.821690849485007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.16789063093003,0.0,16.74059744480539,0.0,0.0,0.0,0.0,0.0,0.0,12.555448083604041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.185149361201347,0.0,0.0,0.0,0.0,0.0,58.592091056818866,0.0
mvc-1200008438,mvc-8438,mvc-8434,MgCr(GeO3)2,intercalation,P21/c,2.63,169,727,444,1910,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8182305869046,0.0,0.0,0.0,8.4091152934523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4546917607138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.335026443628035,0.0,0.0,0.0,8.167513221814017,0.0,0.0,8.167513221814017,0.0,0.0,0.0,0.0,0.0,49.0050793308841,0.0
mvc-1200004503,mvc-4503,mvc-4499,MgCr2(GeO4)3,intercalation,Ia3d,3.93,274,1218,1077,4789,0.32,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.123045981595789,0.0,0.0,0.0,9.415363987730526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.492183926383156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.689099890361089,0.0,0.0,0.0,9.126066593574059,0.0,0.0,13.689099890361089,0.0,0.0,0.0,0.0,0.0,54.756399561444354,0.0
mvc-1200010158,mvc-3430,mp-1041062,Mg0 –1Fe2P2O9,intercalation,Pmcn,3.99,157,539,626,2153,0.15,0.05,11.273216228826218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.273216228826218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.72947302971799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.660604120142906,0.0,0.0,0.0,0.0,0.0,0.0,43.30302060071453,0.0,0.0,0.0,0.0,0.0,8.660604120142906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvc-1200677217,mp-676282,mp-677217,Mg0 –1Mo3S4,intercalation,P1,0.82,122,604,100,498,0.07,0.05,0.0,0.0,0.0,0.0,0.0,20.37001894609979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16002526146639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790006315366598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.45439608737951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.605861449839345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.575732681229918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mvc-1200006508,mp-1041507,mvc-6713,MgNi3(AsO4)4,intercalation,P21/c,4.43,200,826,885,3657,0.33,0.05,0.0,0.0,11.955711825885844,0.0,0.0,0.0,0.0,8.966783869414384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.82284730354338,0.0,0.0,0.0,12.181182621727595,0.0,0.0,0.0,0.0,9.135886966295697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.135886966295697,0.0,0.0,0.0,0.0,0.0,48.72473048691038,0.0
mvc-1200005119,mvc-5119,mp-25502,MgCr(SiO3)2,intercalation,C2/c,2.37,235,753,555,1782,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.498249329583793,18.996498659167585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.989495977502756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45676593217516,16.91353186435032,0.0,8.45676593217516,0.0,0.0,0.0,0.0,0.0,50.740595593050955,0.0
mvc-1200009996,mp-1048900,mvc-11089,Mg0 –0.5VO2,intercalation,R3m,2.54,282,1132,715,2871,0.22,0.05,0.0,0.0,0.0,0.0,27.63760913953672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.27521827907344,0.0,0.0,0.0,0.0,0.0,25.47101811175166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73550905587583,0.0,0.0,0.0,0.0,0.0,50.94203622350332,0.0
mvc-1200011476,mvc-11476,mvc-11241,Mg0 –0.25VS2,intercalation,R3m,0.99,111,376,110,373,0.0,0.05,0.0,0.0,0.0,0.0,15.182114581183663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.364229162367327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.908408107286036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.81681621457207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.227102026821509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
