Battid,Stability Discharge,Stability Charge,energy,energy_dis,energy_per_atom,energy_per_atom_dis,band_gap,band_gap_dis,density,density_dis,total_magnetization,total_magnetization_dis,nsites,nsites_dis,elasticity,elasticity_dis,volume,volume_dis,helvol,geomvol,helvol_dis,geomvol_dis,vf_geomvol,vf_geomvol_dis,vf_helvol,vf_helvol_dis,Capacity_Grav
mp-300025536,0.014561,0.058911,-163.817997,-150.757032,-6.82575,-6.852592,2.4244,0.0138,2.729085,2.502964,5.000004,3.999996,24,22,2.729085,2.502964,273.450802,288.944971,0.011,80.664,0.0,45.575,0,0,0,0,231.398087
mp-300767444,0.045045,0.097484,-145.442938,-133.228724,-7.272147,-7.401596,1.6735,1.2569,2.461152,2.386504,4.0,3.0,20,18,2.461152,2.386504,245.451532,243.469935,0.001,74.394,0.0,67.207,0,0,0,0,283.857109
mp-300684470,0.03651,0.086707,-349.20123,-327.663034,-6.715408,-6.826313,4.0954,0.0,3.015724,3.057893,4.8e-05,1.879496,52,48,3.015724,3.057893,736.851586,711.613307,12.272,209.739,5.496,197.663,0,0,0,0,80.111774
mp-300031643,0.024996,0.026554,-316.918284,-290.755056,-7.202688,-7.268876,3.1796,0.2891,3.056088,2.820288,3.0,1.99995,44,40,3.056088,2.820288,506.1465,532.117702,3.69,133.029,0.264,96.34,0,0,0,0,115.086884
mp-300776424,0.085973,0.0084,-319.48704,-303.464268,-6.143982,-6.322172,1.1707,0.6499,2.93835,2.97441,0.000247,1.0,52,48,2.93835,2.97441,656.473065,633.014412,0.0,119.299,0.04,114.883,0,0,0,0,92.288472
mp-300684506,0.032732,0.053499,-496.594851,-466.607525,-6.897151,-6.861875,4.6455,0.0677,3.141392,3.082367,1e-06,0.067019,72,68,3.141392,3.082367,1124.456987,1131.032287,2.084,404.631,0.849,384.43,0,0,0,0,50.396796
mp-300765784,0.056995,0.079946,-139.673681,-128.600183,-6.348804,-6.430009,0.7728,0.2305,4.258104,4.157943,15.0,11.000001,22,20,4.258104,4.157943,215.476662,215.123286,0.0,31.551,0.0,30.167,0,0,0,0,189.267088
mp-300019616,0.0,0.080888,-723.148516,-693.775685,-7.231485,-7.22683,3.3919,0.0,2.681693,2.643938,5.0,5.712976,100,96,2.681693,2.643938,1281.199863,1282.058203,0.26,269.597,1.687,247.769,0,0,0,0,51.813378
mp-300765164,0.088299,0.006759,-595.576442,-561.639398,-7.444706,-7.800547,0.9331,2.3027,2.97826,2.853242,2.0,0.0,80,72,2.97826,2.853242,1028.963243,1041.732246,0.028,295.801,0.025,238.24,0,0,0,0,116.181081
mp-300775471,0.075664,0.095289,-138.405092,-121.988301,-6.920255,-7.175782,0.0,0.0,3.029711,2.901977,3.0,4.0,20,17,3.029711,2.901977,258.929999,258.411977,0.178,81.83,0.0,67.609,0,0,0,0,170.194509
mp-300779825,0.097562,0.021292,-466.00233,-106.032487,-6.472255,-6.62703,0.9139,1.4818,3.39244,3.285872,2.0,1.000007,72,16,3.39244,3.285872,837.27858,209.092931,0.008,53.319,7.166,231.089,0,0,0,0,125.347522
mp-300763587,0.06787,0.084473,-200.958287,-180.598722,-7.177082,-7.524947,0.026,0.6119,4.384759,4.610777,13.005589,11.0,28,24,4.384759,4.610777,316.48152,290.968736,0.007,64.844,0.0,55.091,0,0,0,0,128.284399
mp-300777530,0.006129,0.024,-120.556952,-108.152232,-6.697608,-6.759514,0.7873,0.8401,3.162757,3.326953,4.0,3.0,18,16,3.162757,3.326953,182.560681,166.622011,0.0,29.159,0.0,39.555,0,0,0,0,296.478629
mp-300026377,0.046336,0.121764,-370.769855,-341.692911,-6.62089,-6.571018,0.1811,0.0,3.873983,3.91019,0.0,0.075674,56,52,3.873983,3.91019,755.811686,737.022442,0.0,163.783,0.026,151.162,0,0,0,0,119.713098
mp-300019183,0.058461,0.556486,-23.686274,-24.665272,-4.737255,-4.110879,2.9545,0.0033,3.582157,3.45725,0.0,0.0,5,6,3.582157,3.45725,48.476257,87.120077,0.211,34.031,0.0,8.079,0,0,0,0,512.583072
mp-300771514,0.063504,0.073798,-133.995038,-111.170519,-6.090684,-6.17614,0.0,0.0,4.461249,4.300916,0.999984,5.000001,22,18,4.461249,4.300916,209.292075,206.374862,0.016,49.751,0.0,26.162,0,0,0,0,190.659575
mp-300540306,0.071369,0.183442,-323.123417,-280.826713,-6.213912,-6.104929,0.0218,0.0,3.067509,2.89059,2.999995,4.0,52,46,3.067509,2.89059,624.467614,638.764274,0.477,163.24,0.067,122.067,0,0,0,0,139.40019
mp-300540032,0.03422,0.017975,-534.605963,-489.242802,-7.224405,-7.41277,3.1012,0.0,3.046156,3.029517,25.0,21.0,74,66,3.046156,3.029517,916.121094,890.716518,2.65,191.751,0.555,164.138,0,0,0,0,127.583032
mp-300762545,0.055547,0.023393,-419.754245,-385.467932,-6.55866,-6.883356,2.7797,2.9592,2.875395,2.880903,3.999969,5.0,64,56,2.875395,2.880903,747.561927,714.126706,0.0,168.918,0.0,165.71,0,0,0,0,165.635411
mp-300775506,0.054109,0.060707,-172.562496,-151.778254,-6.162946,-6.324094,0.467,0.0,5.006199,5.341512,13.000011,12.999956,28,24,5.006199,5.341512,351.564739,320.864176,0.0,53.477,0.14,64.02,0,0,0,0,101.147351
mp-300767639,0.054923,0.088575,-329.544579,-318.501857,-7.164013,-7.238679,0.6229,0.7194,3.003453,2.997169,13.0,11.999999,46,44,3.003453,2.997169,473.05775,466.35855,0.0,52.465,0.0,61.76,0,0,0,0,62.647374
mp-300773943,0.026449,0.017448,-469.486721,-456.566918,-7.45217,-7.609449,0.0,1.5677,6.689686,6.630413,1.986791,0.000461,63,60,6.689686,6.630413,779.214756,780.965601,0.0,153.827,0.0,141.675,0,0,0,0,25.613342
mp-300775648,0.077102,0.021928,-140.108434,-130.737319,-7.005422,-7.263184,0.0,0.0,3.364008,3.210034,6.0,5.715114,20,18,3.364008,3.210034,260.692603,266.015995,0.757,78.327,0.002,60.828,0,0,0,0,101.496768
mp-300774315,0.125181,0.057122,-208.676108,-181.690881,-6.137533,-6.48896,0.8959,0.7537,4.111233,4.29324,5.000001,1.000196,34,28,4.111233,4.29324,308.253775,279.077852,0.0,43.257,0.0,55.486,0,0,0,0,210.70685
mp-300762022,0.009994,0.017073,-197.069574,-173.711963,-7.038199,-7.237998,1.9346,0.4989,3.40852,3.460558,18.0,16.000001,28,24,3.40852,3.460558,307.599471,289.651467,0.0,29.418,0.0,42.295,0,0,0,0,169.791695
mp-300764183,0.056927,0.0,-447.249277,-397.835064,-6.577195,-7.104198,2.2618,0.686,3.921638,4.034234,14.000059,11.0,68,56,3.921638,4.034234,632.818733,580.872667,0.0,108.914,0.0,77.69,0,0,0,0,215.200039
mp-300770625,0.003027,0.123187,-190.659774,-165.01558,-6.809278,-6.875649,2.5105,0.2695,4.466586,4.525989,9.0,4.999999,28,24,4.466586,4.525989,284.108713,270.193544,0.0,40.529,0.0,31.962,0,0,0,0,140.28383
mp-300780037,0.085448,0.090894,-178.374545,-168.602959,-7.432273,-7.663771,0.7061,0.5789,3.28062,3.311263,9.0,7.999999,24,22,3.28062,3.311263,288.498402,278.867026,0.0,59.259,0.003,63.929,0,0,0,0,94.045605
mp-300775342,0.01045,0.014605,-95.841866,-86.014129,-6.845848,-7.167844,2.2011,1.8412,3.618653,3.778402,4.0,5.0,14,12,3.618653,3.778402,163.110112,150.113023,0.0,26.02,0.0,36.972,0,0,0,0,150.803023
mp-300770539,0.030251,0.051006,-142.386832,-273.137605,-5.932785,-5.937774,0.0744,0.212,4.720125,4.681812,9.0,2.0,24,46,4.720125,4.681812,216.673084,431.968722,0.0,46.797,0.0,20.223,0,0,0,0,43.516049
mp-300761763,0.0676,0.056647,-162.141334,-139.152451,-5.790762,-5.798019,0.4364,0.0,4.561762,4.927937,10.983717,1.0,28,24,4.561762,4.927937,272.661311,243.045502,0.0,40.276,0.0,44.989,0,0,0,0,143.123756
mp-300772997,0.082914,0.054739,-411.37803,-390.11393,-8.066236,-8.669198,0.0,2.2741,4.166555,4.149873,1.841986,4.7e-05,51,45,4.166555,4.149873,569.122017,554.74561,0.004,104.645,0.0,96.998,0,0,0,0,112.609908
mp-300763060,0.049204,0.014774,-184.712546,-161.370271,-6.596877,-6.723761,2.7806,1.2712,3.058164,2.83908,3.000001,4.0,28,24,3.058164,2.83908,349.347276,360.066677,0.042,123.023,0.0,87.337,0,0,0,0,166.628677
mp-300767511,0.035363,0.04579,-601.402255,-593.729282,-8.238387,-8.362384,0.0,2.3023,4.374639,4.331443,2.00037,2.8e-05,73,71,4.374639,4.331443,836.753257,839.775999,0.0,87.477,0.0,64.5,0,0,0,0,24.316345
mp-300777681,0.068095,0.022071,-95.226907,-83.142489,-5.290384,-5.196406,2.1063,3.0899,2.339718,2.585661,1.0,0.0,18,16,2.339718,2.585661,253.814716,220.757263,0.0,56.766,2.876,98.988,0,0,0,0,288.568211
mp-300771304,0.088063,0.078984,-169.214557,-150.677893,-6.508252,-6.848995,3.4709,3.0742,3.116857,3.072287,0.0,0.0,26,22,3.116857,3.072287,313.982501,303.531383,0.0,71.948,0.0,43.027,0,0,0,0,181.905369
mp-300765418,0.024845,0.076988,-194.016241,-171.59324,-6.690215,-6.86373,0.5924,1.1559,2.728873,2.832966,5.0,1.0,29,25,2.728873,2.832966,311.894164,284.160356,0.0,54.464,0.0,45.485,0,0,0,0,209.159337
mp-300853225,0.022285,0.059635,-613.77222,-556.215097,-6.393461,-6.320626,2.0298,0.0,2.959736,2.944027,3.0,2.010139,96,88,2.959736,2.944027,1126.85371,1101.546756,0.0,181.237,0.0,179.382,0,0,0,0,207.760772
mp-300773529,0.012524,0.01094,-338.099303,-328.425995,-6.50191,-6.56852,3.6025,1.3888,2.924578,2.845281,8.0,9.0,52,50,2.924578,2.845281,617.2309,626.331214,0.0,92.21,0.0,78.868,0,0,0,0,49.309092
mp-300031985,0.007296,0.018464,-335.705974,-311.973223,-7.297956,-7.427934,3.753,0.0,3.135998,3.207686,15.000001,13.001558,46,42,3.135998,3.207686,557.660582,530.824777,0.228,131.202,0.23,126.454,0,0,0,0,101.793994
mp-300863882,0.022857,0.048036,-186.762231,-162.782958,-6.67008,-6.782623,2.3296,0.6044,3.596734,3.621992,13.0,15.0,28,24,3.596734,3.621992,295.610779,280.820607,0.0,26.327,0.0,46.189,0,0,0,0,167.432342
mp-300026299,0.016611,0.284712,-182.157725,-156.797601,-6.505633,-6.533233,3.8514,0.0,3.334632,3.462265,0.0,0.756547,28,24,3.334632,3.462265,439.451238,409.935349,0.003,113.871,0.351,97.045,0,0,0,0,121.481259
mp-300773098,0.074728,0.094667,-106.885473,-86.697518,-6.680342,-7.224793,0.8244,0.5167,4.010091,3.970601,9.999999,10.0,16,12,4.010091,3.970601,153.840639,143.759532,0.0,39.705,0.114,34.797,0,0,0,0,288.56433
mp-300765263,0.038262,0.006697,-303.521966,-251.378018,-5.420035,-5.237042,1.9073,3.0026,2.615371,2.513005,1.0,0.0,56,48,2.615371,2.513005,776.499089,771.437578,0.637,249.799,0.005,210.764,0,0,0,0,175.316875
mp-300767292,0.04758,0.114163,-179.12915,-166.397601,-5.970972,-5.942771,0.0,0.0,4.150656,4.191227,34.002926,30.0,30,28,4.150656,4.191227,274.619371,266.461099,0.0,17.447,0.0,26.154,0,0,0,0,78.089029
mp-300025613,0.000318,0.145951,-157.188669,-129.56335,-5.613881,-5.398473,2.8264,0.0459,4.405723,4.468334,1.997957,0.980684,28,24,4.405723,4.468334,308.389115,293.750121,0.0,29.375,0.0,28.911,0,0,0,0,131.024252
mp-300778785,0.017657,0.086697,-188.219542,-166.366549,-6.722126,-6.93194,0.0,0.4236,4.650825,4.807671,8.00941,8.000001,28,24,4.650825,4.807671,303.817963,284.316652,0.001,67.017,0.0,47.472,0,0,0,0,125.98663
mp-300771842,0.022036,0.107585,-74.751241,-206.739297,-6.22927,-6.264827,0.0,0.0,4.260124,4.148819,7.0,4.0,12,33,4.260124,4.148819,108.947282,327.276137,0.0,61.448,22.919,47.704,0,0,0,0,95.889098
mp-300585361,0.004644,0.053811,-645.219785,-603.508782,-6.583875,-6.559878,1.1312,0.0,2.755418,2.607728,11.99996,13.198268,98,92,2.755418,2.607728,1146.280742,1184.681653,5.905,312.624,6.422,255.908,0,0,0,0,84.543593
mp-300774301,0.00432,0.086356,-467.548782,-412.843676,-6.151958,-6.071231,2.4624,0.0117,3.059028,3.200295,4.0,2.000337,76,68,3.059028,3.200295,1040.609091,965.862921,0.002,251.069,0.452,283.187,0,0,0,0,165.37629
mp-300761616,0.028094,0.083506,-219.34853,-205.408747,-6.854642,-6.846958,1.2353,0.0,3.38186,3.310073,3.0,5.0,32,30,3.38186,3.310073,339.48639,339.884922,0.0,57.052,0.002,52.135,0,0,0,0,77.528239
mp-300773699,0.206847,0.215231,-178.503511,-174.276352,-6.375125,-6.45468,1.3687,1.1068,4.739287,4.6955,20.999999,28.000007,28,27,4.739287,4.6955,296.309402,296.617946,0.0,68.552,0.0,56.628,0,0,0,0,31.691987
mp-300783907,0.037095,-0.0,-330.980947,-309.433085,-6.895436,-7.03257,4.0445,1.6651,2.871068,2.963708,5.0,4.0,48,44,2.871068,2.963708,547.902087,515.219729,0.0,97.945,0.0,99.144,0,0,0,0,113.167451
mp-300761972,0.025933,0.036649,-356.45693,-175.008005,-6.725602,-6.731077,0.0,0.0,3.939672,3.941392,40.999969,20.000001,53,26,3.939672,3.941392,560.457752,278.644426,0.0,69.661,0.003,117.346,0,0,0,0,20.15603
mp-300761021,0.100695,0.084415,-105.023768,-88.881917,-5.251188,-5.228348,0.4355,0.0,5.523103,5.958751,0.0,3e-06,20,17,5.523103,5.958751,236.542523,213.445947,0.031,37.353,0.0,45.534,0,0,0,0,102.196684
mp-300777968,0.049094,0.064972,-547.822128,-497.429186,-6.225251,-6.217865,3.8191,0.0,3.133481,2.956474,4.0,3.319834,88,80,3.133481,2.956474,926.337571,950.610508,0.0,189.042,0.0,140.793,0,0,0,0,122.659594
mp-300776744,0.005548,0.064187,-191.103024,-167.702174,-6.825108,-6.987591,0.5216,0.1611,4.669168,4.892608,20.999999,17.000001,28,24,4.669168,4.892608,301.609355,278.41212,0.0,55.682,0.0,62.207,0,0,0,0,126.410633
mp-300775697,0.030331,0.074415,-80.205998,-64.338296,-6.683833,-7.1487,0.2021,0.573,4.083244,4.092423,11.0,8.0,12,9,4.083244,4.092423,113.335939,104.632611,19.818,44.35,21.265,48.319,0,0,0,0,288.506901
mp-300762876,0.03592,0.043343,-739.40875,-717.81804,-7.394087,-7.477271,3.7775,1.2553,2.601852,2.611963,3.0,2.0,100,96,2.601852,2.611963,1228.749283,1206.341802,0.602,235.286,0.266,228.547,0,0,0,0,55.682934
mp-300705470,0.019552,0.005831,-505.833797,-472.63611,-7.025469,-7.161153,2.5369,1.4836,3.210483,3.112966,4.000002,0.999952,72,66,3.210483,3.112966,975.937022,984.294254,6.81,283.931,6.82,256.887,0,0,0,0,85.224993
mp-300766742,0.099988,0.060307,-145.568267,-124.757666,-6.616739,-6.930981,0.0,0.0,3.833842,3.931803,22.999999,18.999999,22,18,3.833842,3.931803,238.346129,220.682016,0.003,77.484,0.0,62.235,0,0,0,0,285.034204
mp-300771116,0.028137,0.046442,-111.544841,-97.304314,-6.971553,-7.484947,0.0,0.0,4.350208,4.224745,21.0,17.999998,16,13,4.350208,4.224745,160.53648,157.11947,0.635,50.278,0.334,49.945,0,0,0,0,191.181302
mp-300032400,0.027985,0.045873,-376.208336,-348.229568,-6.718006,-6.696722,4.5482,0.0,2.510625,2.531996,1.999999,3.066822,56,52,2.510625,2.531996,800.432642,775.468317,55.885,286.688,37.219,274.088,0,0,0,0,88.585216
mp-300779990,0.015805,0.110982,-134.278341,-119.711079,-5.594931,-5.441413,1.9677,0.1804,3.907515,3.887332,15.000001,14.0,24,22,3.907515,3.887332,272.370024,267.854258,0.0,26.785,0.0,32.684,0,0,0,0,83.633046
mp-300764810,0.056117,0.318805,-64.86682,-47.19651,-5.405568,-4.719651,2.7851,0.2012,3.295821,2.870469,4.0,3.0,12,10,3.295821,2.870469,138.929215,151.485446,0.612,46.96,2.776,41.679,0,0,0,0,194.39302
mp-300853151,0.014091,0.031467,-104.98511,-198.756869,-5.249255,-5.230444,0.0,0.0,4.558094,4.586964,8.000001,6.999987,20,38,4.558094,4.586964,176.473492,345.700083,0.0,58.769,0.0,7.353,0,0,0,0,55.328021
mp-300705404,0.042572,0.083611,-643.410613,-613.831653,-6.993594,-6.97536,2.1315,0.0408,2.941944,2.933298,15.000001,14.056066,92,88,2.941944,2.933298,1215.483705,1203.349109,0.322,297.298,0.244,295.529,0,0,0,0,191.718162
mp-300771730,0.019976,0.050763,-79.900101,-68.723837,-4.993756,-4.908845,0.0,0.8165,4.281408,4.187942,2.0,0.0,16,14,4.281408,4.187942,138.130181,135.708681,1.91,35.672,0.766,34.631,0,0,0,0,150.509076
mp-300690551,0.214997,0.287562,-162.242847,-150.729326,-6.760119,-6.851333,0.0,0.8238,4.282644,4.300489,0.0,0.0,24,22,4.282644,4.300489,327.836363,321.115733,0.002,86.523,0.001,91.139,0,0,0,0,241.683851
mp-300771521,0.045095,0.075209,-379.82155,-369.481094,-7.912949,-8.032198,0.116,0.0629,6.336969,6.396211,11.999991,11.0,48,46,6.336969,6.396211,644.188302,634.617861,0.0,77.564,0.0,96.628,0,0,0,0,21.804367
mp-300773049,0.086373,0.068515,-397.726953,-391.12561,-7.954539,-8.14845,0.0,0.0,4.451469,4.40015,0.259708,0.145677,50,48,4.451469,4.40015,687.620621,690.401521,0.0,116.81,0.0,100.712,0,0,0,0,29.079413
mp-300771605,0.032309,0.107973,-51.747463,-143.685232,-6.468433,-6.531147,1.2916,0.0,4.188667,4.145449,8.0,22.0,8,22,4.188667,4.145449,73.626392,217.621243,0.0,44.612,0.907,18.259,0,0,0,0,96.207127
mp-300031854,0.036121,0.066587,-304.600357,-277.020614,-6.922735,-6.925515,2.5465,0.0,3.138636,2.931229,5.000001,4.0,44,40,3.138636,2.931229,500.979741,520.699681,0.001,106.929,0.0,79.024,0,0,0,0,113.215726
mp-300772829,0.070583,0.043889,-466.30059,-459.492886,-7.06516,-7.179576,0.0,0.0,5.468946,5.536613,1.2e-05,4.8e-05,66,64,5.468946,5.536613,892.8947,877.818531,5.42,179.307,2.151,202.43,0,0,0,0,18.227789
mp-300769436,0.035077,0.018383,-330.346944,-34.12122,-5.695637,-5.68687,0.3333,1.2249,4.653228,4.185624,1.0,1.0,58,6,4.653228,4.185624,543.96563,72.149877,4.675,28.499,0.0,48.352,0,0,0,0,175.825605
mp-300752529,0.098402,0.094946,-46.723461,-35.29071,-4.672346,-5.04153,0.9194,0.0,2.155841,2.699312,3.0,2.169566,10,7,2.155841,2.699312,165.574046,119.428166,23.115,60.709,0.191,68.069,0,0,0,0,374.041848
mp-300776365,0.005746,0.043353,-488.213732,-436.336126,-6.974482,-7.153051,0.0,0.1242,4.110595,4.119367,76.000001,66.999999,70,61,4.110595,4.119367,749.818298,723.040086,2.538,161.621,0.383,144.013,0,0,0,0,129.954006
mp-300777471,0.053299,0.068927,-143.155619,-121.879684,-5.112701,-5.07832,3.587,3.3871,3.081223,3.151186,4.0,5.0,28,24,3.081223,3.151186,314.128174,292.523447,0.0,56.415,0.0,56.936,0,0,0,0,183.923755
mp-300763807,0.010706,0.040988,-233.207163,-210.755075,-4.858483,-4.789888,0.0,0.0,4.934793,4.899232,11.000001,7.0,48,44,4.934793,4.899232,411.652846,405.230568,0.0,68.523,0.0,58.808,0,0,0,0,87.633023
mp-300777066,0.021856,0.006058,-312.426896,-287.352024,-7.100611,-7.183801,1.1637,1.2825,2.96133,3.136402,4.000002,3.0,44,40,2.96133,3.136402,528.941139,484.716463,0.0,84.825,0.008,95.713,0,0,0,0,220.803348
mp-300765367,0.06719,0.020206,-271.711989,-224.710487,-5.660666,-5.617762,2.0206,1.5907,2.564918,2.648701,2.0,1.0,48,40,2.564918,2.648701,693.375882,636.631234,2.036,203.007,2.37,231.125,0,0,0,0,200.19615
mp-300566629,0.0,0.031517,-429.363311,-402.169286,-5.963379,-5.914254,3.6477,0.0,3.376957,3.303418,2.000001,3.949863,72,68,3.376957,3.303418,733.83344,736.213512,0.0,94.235,0.0,93.768,0,0,0,0,71.836443
mp-300031580,0.026903,0.05267,-319.235034,-294.082583,-6.65073,-6.683695,2.9946,1.2275,2.975238,2.779409,3.0,4.000019,48,44,2.975238,2.779409,550.883275,573.109479,0.0,146.262,0.0,103.82,0,0,0,0,108.614213
mp-300765750,0.035457,0.060199,-127.711416,-122.298204,-6.385571,-6.436748,1.0443,0.9358,4.140958,4.106544,20.999999,20.0,20,19,4.140958,4.106544,186.958378,185.718439,0.0,35.817,0.0,22.435,0,0,0,0,57.486006
mp-300764395,0.071926,0.094701,-184.680845,-163.586543,-6.595744,-6.816106,0.0742,0.322,4.694604,5.122745,19.99364,16.0,28,24,4.694604,5.122745,324.651497,288.518605,0.0,37.267,0.0,57.716,0,0,0,0,116.802322
mp-300540304,0.029504,0.034688,-256.511541,-243.927738,-7.125321,-7.174345,4.3302,1.8637,2.863396,2.957116,3.0,2.0,36,34,2.863396,2.957116,485.704398,462.515628,6.432,120.447,13.574,147.446,0,0,0,0,64.000659
mp-300762388,0.035356,0.091127,-105.527095,-25.341041,-4.796686,-4.223507,0.3191,0.0,4.610312,3.885407,2.0,2.0,22,6,4.610312,3.885407,205.992751,77.519768,0.0,22.149,0.0,27.895,0,0,0,0,187.450088
mp-300777323,0.093491,0.00375,-87.65167,-83.501558,-5.843445,-5.964397,0.0041,0.0274,4.613906,4.361928,7.000001,4.0,15,14,4.613906,4.361928,136.176542,141.400764,0.0,42.986,0.0,28.325,0,0,0,0,70.833198
mp-300673059,0.035148,0.148236,-295.717646,-268.785138,-6.720856,-6.719628,3.933,0.0,3.698959,3.636171,2e-06,0.158881,44,40,3.698959,3.636171,543.453138,540.15817,0.0,78.568,0.0,69.064,0,0,0,0,88.55769
mp-300764790,0.0,0.055411,-211.65464,-191.837461,-6.614207,-6.851338,3.1213,2.6304,3.094316,2.882451,4.000112,5.000093,32,28,3.094316,2.882451,347.336201,356.871587,0.0,91.201,0.0,52.1,0,0,0,0,165.635411
mp-300777083,0.083983,0.03059,-134.705581,-130.793111,-7.089767,-7.266284,1.3781,0.8134,4.043113,4.140939,12.0,11.0,19,18,4.043113,4.140939,213.394811,205.570152,0.0,38.765,0.0,55.483,0,0,0,0,51.583192
mp-300540313,0.023683,0.06474,-195.849599,-184.242665,-6.994629,-7.086256,4.1886,2.0461,3.044222,2.956181,4.0,5.0,28,26,3.044222,2.956181,326.958153,328.897954,0.0,57.862,0.0,43.897,0,0,0,0,89.427139
mp-300705001,0.049305,0.077709,-315.84871,-288.828246,-7.17838,-7.220706,3.0924,0.6247,2.900416,2.723403,3.0,2.000079,44,40,2.900416,2.723403,533.312451,551.047773,0.143,143.502,0.108,110.765,0,0,0,0,115.086884
mp-300770727,0.0203,0.125883,-77.178667,-65.057311,-6.431556,-6.505731,2.6366,0.7501,3.59672,3.360513,5.0,3.0,12,10,3.59672,3.360513,104.629709,105.124466,0.0,8.213,0.0,6.539,0,0,0,0,236.524562
mp-300770651,0.05749,0.130474,-218.477032,-205.11061,-6.068806,-6.032665,0.0,0.0,4.080861,4.109021,39.00467,10.103065,36,34,4.080861,4.109021,375.647035,367.462707,0.001,64.743,0.0,56.645,0,0,0,0,169.105872
mp-300765023,0.048167,0.087805,-602.87233,-553.341592,-6.850822,-6.91677,1.0552,0.0093,2.438682,2.168911,4.0,2.000036,88,80,2.438682,2.168911,897.934599,967.107545,0.016,208.197,0.0,124.713,0,0,0,0,162.591559
mp-300761673,0.004184,0.025905,-194.625808,-170.752689,-6.950922,-7.114695,2.7541,0.0,3.452979,3.563403,17.0,13.002297,28,24,3.452979,3.563403,303.523656,281.179988,0.0,19.77,0.0,43.632,0,0,0,0,169.856204
mp-300773084,0.014435,0.0023,-556.168907,-549.290099,-8.426802,-8.582658,0.0,0.0,5.017469,5.048539,0.000679,4e-06,66,64,5.017469,5.048539,887.296025,877.269337,3.566,215.625,5.825,240.994,0,0,0,0,19.993309
mp-300765837,0.047352,0.066203,-79.483778,-76.23203,-5.298919,-5.445145,2.1195,1.9464,2.564858,2.585001,2.0,1.0,15,14,2.564858,2.585001,133.021962,127.526733,0.0,19.384,0.0,28.733,0,0,0,0,130.443117
mp-300765000,0.083006,0.008632,-111.368971,-99.337922,-6.551116,-7.095566,1.4384,0.0,3.918133,4.014501,14.0,11.0,17,14,3.918133,4.014501,158.346205,145.931977,0.0,33.856,0.0,33.429,0,0,0,0,215.200039
mp-300763647,0.07394,0.122811,-271.814181,-514.968992,-6.795355,-6.775908,0.0303,0.0,2.444777,2.334707,4.0,3.0555,40,76,2.444777,2.334707,545.568042,1122.830857,20.104,366.479,3.533,146.284,0,0,0,0,66.734391
mp-300761718,0.054525,0.034661,-168.083441,-144.615847,-6.00298,-6.02566,0.0,0.8197,4.856931,5.003783,2.0,0.0,28,24,4.856931,5.003783,255.470769,238.759529,0.0,32.744,0.0,29.379,0,0,0,0,143.471191
mp-300018878,0.0,0.086976,-65.162203,-59.974374,-5.923837,-5.997437,2.5952,0.0,4.228655,3.997931,1.0,4.0,11,10,4.228655,3.997931,127.476112,131.949924,0.0,23.751,0.0,25.894,0,0,0,0,82.561363
mp-300773978,0.040126,0.056547,-84.442782,-67.515073,-5.629519,-5.626256,0.7909,0.0,4.789915,4.835848,8.0,5.0,15,12,4.789915,4.835848,157.118825,148.476232,0.0,28.21,0.0,30.426,0,0,0,0,232.975949
mp-300759715,0.07942,0.074289,-531.62127,-251.423968,-6.328825,-6.446768,3.4314,0.2717,3.18649,3.337809,0.0,0.333334,84,39,3.18649,3.337809,1140.258651,533.923174,5.015,91.383,30.545,290.425,0,0,0,0,73.492542
mp-300779809,0.021618,0.008228,-570.783294,-519.868561,-5.945659,-5.907597,3.2513,0.0,3.070016,3.294228,0.0,1e-06,96,88,3.070016,3.294228,1388.25173,1265.77429,0.0,281.283,0.325,344.097,0,0,0,0,83.538945
mp-300032396,0.05648,0.133623,-282.916208,-250.661121,-6.429914,-6.266528,0.0061,0.0,2.927534,2.939354,3.0,2.0,44,40,2.927534,2.939354,543.567627,525.696964,0.034,98.742,0.142,107.851,0,0,0,0,111.869676
mp-300764841,0.051177,0.006166,-131.037997,-108.764167,-6.5519,-6.79776,2.4254,3.0523,3.013147,2.822645,1.0,0.0,20,16,3.013147,2.822645,240.013501,239.878825,0.0,64.967,0.0,46.156,0,0,0,0,246.156828
