Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-1044751_Zn,mp-1044784,mp-1044751,Pr(WO3)2,intercalation,-0.21781044249999804,80.00525186417876,668.0025260532822,-17.42597931086057,-145.49792579078186,0.08748470541666897,0.17694950724999892
mp-1041231_Zn,mp-1041233,mp-1041231,Sn3P3O13,intercalation,-0.17203973250000582,74.19583121553451,296.0742692619961,-12.76463095493614,-50.93653808396851,0.08482373519737152,0.1611040579791636
mp-1044664_Zn,mp-1044664,mp-1118309,TiO2,intercalation,-0.13521109000000076,238.08661215480154,1136.1421139917136,-32.191950343858146,-153.6190136277247,0.181589499166666,0.19427988214285996
mp-1043065_Zn,mp-1043065,mp-1043118,Cu3(MoO3)4,intercalation,-0.186757432499983,64.44214426656428,396.42729835871774,-12.035049408017047,-74.03574441437885,0.019326366372180104,0.1338611697499994
mp-1041295_Zn,mp-1041307,mp-1041295,Ho(WO3)2,intercalation,-0.15533554499999494,77.23594893859078,703.3004414597661,-11.99748822196778,-109.24755737288982,0.1219866808333343,0.19550630562499904
mp-1045883_Zn,mp-1045883,mp-767563,P4WO12,intercalation,-0.18124701749999383,94.84952698129376,345.4066023821165,-17.19119387664469,-62.60391650656488,0.025829942941176576,0.149118957083334
mp-1041394_Zn,mvc-15420,mp-1041394,La2WO6,intercalation,-0.15975316749999502,86.0322883681744,667.5311365795366,-13.74393057408884,-106.64021347345276,0.13947807361111408,0.1780339921249965
mp-1041676_Zn,mp-1041676,mp-1118394,SnO2,intercalation,-0.007477979999999552,146.12616073234415,789.4867600224337,-1.0927285074331894,-5.903766201712205,0.19165878750000065,0.23969738392857298
mp-1044647_Zn,mp-1044647,mvc-5171,TiO2,intercalation,-0.02422311833333035,238.08661215480151,1140.987140087678,-5.767200179807485,-27.638266511151997,0.17114497722222133,0.15361658571428904
mp-1044853_Zn,mp-1044943,mp-1044853,TiO2,intercalation,-0.08535705333333476,238.08661215480151,1140.1047023656624,-20.322371651650382,-97.31597788541161,0.17187998666666537,0.17171343238095638
mp-10630_Zn,mp-971966,mp-10631,Sb,intercalation,-0.06018917750000008,505.70900111481893,3482.658912182411,-30.438208831447575,-209.6183754373043,0.31171507499999995,0.18167191781250014
mp-1043668_Zn,mp-1043668,mvc-12866,SbO2,intercalation,-0.03498610749999864,78.77642679958079,441.30224518106144,-2.7560805364759076,-15.439447789895373,0.38633783666666766,0.46541086413461574
mp-1047616_Zn,mp-1047722,mp-1047616,WO2,intercalation,-0.025779680000001637,107.83425405653526,1037.008531840967,-2.7799325626163576,-26.733748108131635,0.4041517274999986,0.4318545091071435
mp-1227973_Zn,mp-1227973,mp-21594,CaSb,intercalation,-0.06950676250001275,15.30741289392616,70.0845236150386,-1.0639687125077584,-4.8713483378370235,-4.440892098500626e-16,0.0034690110825663645
mp-1195444_Zn,mp-1195444,mp-2250,ZrNi2,intercalation,0.07169699862500001,706.7944071456567,5247.482222620609,50.67503763727984,376.2287256999418,0.04662778500000009,-2.220446049250313e-15
mp-1041997_Zn,mp-1042144,mp-1041997,MoO2,intercalation,0.09811110750000074,166.83846357893333,956.1209285588671,16.368706435327685,93.80608320483954,0.21904455958334346,0.2569194632142855
mp-1014230_Zn,mp-21289,mp-1014230,Ti,intercalation,0.0953045324999997,439.1993470753014,2941.6078669601116,41.85768844731671,280.34856255895477,0.0,0.0
mp-12817_Zn,mp-12817,mp-589,TbFe2,intercalation,0.0687865769999998,679.036237502211,5107.123933101568,46.70857843673598,351.3015736728328,0.0,0.0
mp-1045412_Zn,mp-1047249,mp-25262,TiO2,intercalation,0.056619482500001705,238.08661215480154,1141.6593185515253,13.48034077038348,64.64015980769196,0.17869182333333278,0.13698742500000272
mp-1197936_Zn,mp-1197936,mp-21050,UFe2,intercalation,0.01511255449999993,646.6372875834668,5102.010603263383,9.77234125033727,77.1044133013954,0.0,0.0
mp-1046039_Zn,mvc-2562,mp-1046039,V5O7,intercalation,0.028347100000002623,124.04868528967889,636.4987688723486,3.516420486775382,18.04289425110302,0.20569694871527489,0.18964521227563758
mp-1043075_Zn,mp-1043075,mvc-934,W2O3,intercalation,0.016032872500003403,59.77367404284254,607.3278195580044,0.9583436947856575,9.737209496678558,0.8917490727500006,0.8574488019318185
mp-1045708_Zn,mp-1045708,mp-1117059,WO3,intercalation,0.0747090974999991,180.33126203543486,1562.3124136932088,13.47238583770319,116.71895044006486,0.002365172499999346,0.08730826916666246
mp-1041282_Zn,mp-1041366,mp-1041282,WO2,intercalation,0.013171015833330467,107.83425405653524,959.7319646542857,1.4202866675540058,12.640644902214952,0.34046674694444334,0.3661386126785722
mp-1046917_Zn,mp-1046917,mp-540010,WO2,intercalation,0.0718092549999958,107.83425405653526,958.6972729078008,7.743497447280071,68.84333693803683,0.2639074299999997,0.28376255839285847
mp-1195250_Zn,mp-1195250,mp-929,ZrCo2,intercalation,0.07106899949999979,706.5709983637039,5279.413990481911,50.21529392942442,375.2026702498508,0.0,-4.440892098500626e-16
mp-1143551_Zn,mp-1163950,mp-1143551,Si3(WO6)2,intercalation,0.0787977383333357,191.40353781492553,1194.755538083897,15.082165888815226,94.1440342622386,0.13758832073529526,0.22843207068749827
mp-1202337_Zn,mp-1202337,mp-1383,UCo2,intercalation,0.025215408749999946,644.2372254729015,5125.80888192257,16.24470497226509,129.24936613205782,0.0,-8.881784197001252e-16
mp-11503_Zn,mp-11504,mp-11503,Mn,intercalation,0.0565873149999998,426.8345757467908,3180.334294326903,24.153422590674925,179.96657851837853,0.08596136500000018,0.0
mp-644500_Zn,mp-972048,mp-8637,Mo,intercalation,0.03717279392857144,677.5346810824338,5213.293685143442,25.185857079337683,193.79269184695997,0.4278689600000014,0.0
