Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mvc-12253_Y,mp-556781,mvc-12253,CuGeS7,intercalation,2.6393385400000047,42.721154204799895,180.2963541343416,112.75558876601161,475.863116088257,0.06576755997023209,1.7763568394002505e-15
mp-1046077_Y,mp-1046077,mp-1046770,Sr2Cr2GaO7,intercalation,2.699430668333335,146.22795745610694,719.2914616557066,394.7322329247572,1941.6774310637254,0.32426268037760053,0.0654720568269207
mp-1047071_Y,mp-1047071,mp-1047085,Sr2Mn2GaO7,intercalation,2.654442326666664,144.6797729256793,717.1979119581431,384.0441130664447,1903.7604940986466,0.2142907453125149,0.08086693528845501
mvc-14430_Y,mp-561173,mvc-14430,CuSiS7,intercalation,2.6325675216666653,45.98712269801431,182.78003150468325,121.06420562969238,481.180774548439,0.06421232845237501,8.881784197001252e-16
mvc-14380_Y,mp-17747,mvc-14380,CuSnS7,intercalation,2.6149629900000027,39.79855228331151,171.46508042645297,104.0717412764397,448.3748393925484,0.0863244735238089,0.012282199791667558
mp-1042151_Y,mp-1042151,mp-1042217,BaCuSbO5,intercalation,2.6615197966666675,163.57798534684494,991.334357693533,435.3660462994779,2638.4560181171732,0.341516524980471,0.3032530750000042
mp-1046305_Y,mp-1046305,mvc-309,Sr2TaCu2O7,intercalation,2.6559003333333355,117.51916785702906,713.4444276586871,312.1191970845397,1894.8372932335178,0.3142790441666792,0.29235469038460593
mp-1048387_Y,mp-1048387,mp-1048391,BaFe4O7,intercalation,2.74311856333334,143.16810125475982,685.0361005185189,392.7270762291189,1879.135243885833,0.2382274816666765,0.044939349903847514
mp-1043112_Y,mp-1043436,mp-1043112,Sr2Cu2MoO7,intercalation,2.769351395000001,134.19222302040313,733.1130919045183,371.6254200197047,2030.2477637585419,0.36871734874999795,0.24356421384615512
mp-1043859_Y,mvc-1257,mp-1043859,Sr2VCu2O7,intercalation,2.81346874,145.08850508498796,704.6920588709166,408.20197358994466,1982.6290789595635,0.23061249260416083,0.16105956538461008
mvc-11183_Y,mp-1208753,mvc-11183,SrCuBiO4,intercalation,2.8140597833333296,85.79275682266692,601.3327900241276,241.4259466759631,1692.186420806523,0.19031520035713978,0.12318770816666724
mp-1045778_Y,mp-1045778,mvc-11840,V4(CuO4)3,intercalation,2.86477709333334,119.06431000788902,655.5927095352139,341.09270794414,1878.1269768328186,0.07064124815789352,0.06496745899999912
mp-1041572_Y,mp-1041757,mp-1041572,Bi(WO4)2,intercalation,2.854283185,101.32100553617992,824.7335518603535,289.19884238921026,2354.0231091803325,0.09010151210227235,0.02039026145833489
mp-1178760_Y,mvc-3624,mp-1178760,W2O7,intercalation,2.9229720949999987,244.580905549532,1854.803945819623,714.9031618911123,5421.540175326648,0.29678478152777643,0.03368000056818232
mvc-13988_Y,mvc-3772,mvc-13988,WO3,intercalation,2.986279875000001,250.6810151856253,1895.7414883617369,748.6036706934025,5661.214654897203,1.214015681666666,0.39836689533333036
mvc-11457_Y,mvc-15989,mvc-11457,WO3,intercalation,2.9711949883333326,250.6810151856253,1865.9201169371672,744.822175989842,5544.012500074057,1.2215256224999997,0.4134257799999972
mp-1046186_Y,mp-1046186,mp-1046211,Sr2Cu2SnO7,intercalation,2.958376236666666,129.27930700594658,730.3856059422321,382.4568297391268,2160.7554202228835,0.15945148145833432,0.11114535057692176
mp-1045593_Y,mp-1216233,mvc-11034,Ti4(CuO4)3,intercalation,2.9567685733333393,121.27282073926476,640.6965505817731,358.5756651613457,1894.3914258032607,0.06000348421052948,0.05837224588983325
mp-1041693_Y,mp-1042879,mp-1041693,Cr(WO4)2,intercalation,2.9091116383333286,126.30746181943378,900.0314823520191,367.4425071872574,2618.292060176657,0.15172980181815632,0.051342451979150994
mvc-12912_Y,mp-18825,mvc-12912,CrO4,intercalation,3.032982218333333,130.80302692831518,540.3174133279582,396.72325477775604,1638.773106879559,1.7763568394002505e-15,0.0
mvc-4130_Y,mvc-4130,mp-504100,CuO2,intercalation,3.0672797000000003,287.163395222133,1566.3555914466597,880.8104527479255,4804.450708625834,0.17413959395833434,0.3081901178571469
mvc-12299_Y,mvc-13591,mvc-12299,BaCoO5,intercalation,3.06992381916667,118.0502855464242,695.6747034158585,362.4053834583945,2135.6683424080525,0.15840414069998943,0.09014858918268764
mp-1048321_Y,mp-1048321,mp-1048511,Ba2Mn3O7,intercalation,3.0041336366666656,125.55939701113314,699.983175481096,377.1972079607291,2102.8430025635057,0.2848493544270827,0.02853433214423262
mp-1048325_Y,mp-1048325,mp-1048539,Ba2Cr3O7,intercalation,3.0608911733333315,127.31409123426639,716.8650852713682,389.6945780999205,2194.246011977977,0.4510139524702357,0.07071463288461466
mp-1046342_Y,mp-1046351,mp-1046342,Ba2TlFe2O7,intercalation,3.04295409,101.56834722725714,655.1624092746869,309.0678176097222,1993.6291329166622,0.2728602172048431,0.17360066948717012
mp-1215989_Y,mp-1215989,mp-753640,BiRu2O7,intercalation,3.0476034399999983,131.37507720309907,970.7719155748861,400.37913721443005,2958.5278293614106,0.06320629125000021,0.015568485681817457
mp-1045059_Y,mp-1045059,mp-714904,FeO2,intercalation,3.0312604316666665,303.8791930365207,1485.918921857513,921.136973858402,4504.2072324914725,0.20922509729166716,0.13046641424998562
mp-1042559_Y,mp-1042559,mvc-567,Sr2GaFe2O7,intercalation,3.0009367433333316,144.2090816904656,733.3817866960043,432.7623319672762,2200.8323505874873,0.26946307848951623,0.05096792129807781
mvc-12164_Y,mp-568602,mvc-12164,CrO4,intercalation,3.107039293333339,130.80302692831518,608.5687613994544,406.4101443532141,1890.8470543633061,0.036921487941178555,0.02252744833333331
mp-1041988_Y,mp-1045482,mp-1041988,CoO2,intercalation,3.160325041666667,296.94756280370433,1539.1493035306528,938.4508187904321,4864.212086811732,0.23569937249999828,0.19464801071429338
mp-1046176_Y,mp-1046275,mp-1046176,Sr2Cu2SbO7,intercalation,3.106138389999998,128.64841757792095,731.5916734470658,399.59978865153084,2272.424982698273,0.2859157431250061,0.17746892999999453
mp-1041598_Y,mp-1042339,mp-1041598,Fe(WO4)2,intercalation,3.178780015000001,125.5483659178901,866.2643689385817,399.0906364956963,2753.663863688551,0.14908233971591045,1.7763568394002505e-14
mp-1046565_Y,mp-1046565,mp-1046936,Sr2GaCo2O7,intercalation,3.1531869649999984,142.6290879224053,751.1854092000752,449.7361808667671,2368.628040587867,0.20609441882728596,0.0473116768269195
mp-1143241_Y,mp-1157313,mp-1143241,CrSiO4,intercalation,3.1270539329166653,263.599824042906,1101.580993098982,824.2908664895101,3444.7031768964175,0.46853982250000037,0.1862439101250004
mvc-13534_Y,mvc-3769,mvc-13534,MoO3,intercalation,3.288143417777776,345.31457457791583,1867.4808635018815,1135.443845461107,6140.544909149669,0.9560760693750003,0.15023374733333306
mvc-11096_Y,mvc-3559,mvc-11096,MoO3,intercalation,3.2175069966666654,345.3145745779159,1850.3860027709409,1111.0520597554173,5953.629910449566,0.963246039375,0.1983515760000003
mvc-11646_Y,mp-1192423,mvc-11646,BaCo4O7,intercalation,3.287836763333336,140.08684184362176,723.6571203284011,460.5826686727223,2379.2664842636527,0.21728990166667295,0.011669039615388677
mp-1041563_Y,mp-1042160,mp-1041563,Mn(WO4)2,intercalation,3.2027772916666635,125.7264164547721,862.7892010839595,402.67371158397003,2763.3216607269283,0.15071106249999922,1.7763568394002505e-15
mp-1046346_Y,mp-1046353,mp-1046346,Ba2TlCo2O7,intercalation,3.204202896666667,100.7820329564966,687.4913673836791,322.9260819311619,2202.8618308041123,0.2681504519270854,0.09968627589743484
mvc-12314_Y,mp-18959,mvc-12314,Be2Fe(SiO5)2,intercalation,3.2108973983333406,57.28696556106893,244.29861635666015,183.9425686784479,784.417791676035,0.03861271151667722,-3.552713678800501e-15
mvc-15129_Y,mp-542733,mvc-15129,BaCuO5,intercalation,3.257790063333328,58.43154709736545,349.901660097749,190.35771351899052,1139.9061514102823,0.11126747634608503,0.037057605277778904
mp-1045129_Y,mvc-11636,mp-25595,NiO2,intercalation,3.2080349083333317,297.47445225548825,1579.1687497889975,954.3084271729433,5066.028475472209,0.10415770638888855,0.13424457392857825
mp-1048316_Y,mp-1048316,mp-1048496,Ba2Co3O7,intercalation,3.2940885133333353,123.25254670294625,739.8289887526271,406.0047983332557,2437.0621736810463,0.2664817670833495,0.05227251084615059
mp-1048366_Y,mp-1048366,mp-1048508,BaMn4O7,intercalation,3.293612838333336,144.09893628200268,662.8340315231608,474.6061065285814,2183.1186759089255,0.3783978844444338,0.07711590615384445
mp-1046226_Y,mp-1046226,mp-1046272,Sr2Cu2BiO7,intercalation,3.2618533599999986,112.89365053771259,719.1990967230695,368.2425333291035,2345.9219901551082,0.14708797673610174,0.04671690480769719
mp-1041783_Y,mp-1041783,mp-1042304,Ni(WO4)2,intercalation,3.3985686799999963,124.99244151349237,858.0705936252915,424.7953969644865,2916.2118447239204,0.19756179265151452,0.12110837541666797
mvc-14467_Y,mvc-14467,mvc-15100,Sr2CoCu2O7,intercalation,3.3450802566666673,143.02594467083696,774.3433594399942,478.43326370951587,2590.240683543665,0.0877527556458304,0.044930018363833035
