Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-300540045,mp-25887,mp-704184,Mn(PO3)4,intercalation,P4/nbm,5.427192532500008,69.66709765395998,213.92371988792385,378.0967521485205,1161.0052151003638,0.11844510805555684,0.04046866241228031
mp-300540331,mp-540331,mp-32018,Mn(PO3)4,intercalation,C2/m,5.439276170000022,70.94714451295285,164.66470993902843,385.90111247885216,895.6568328113228,0.054314371875000766,0.029269188194445125
mp-300765266,mp-759527,mp-759987,Mn2F7,intercalation,P2_1/c,5.460136512500001,107.28922343104715,329.4726826433022,585.8138062536311,1798.9658243720194,0.061288374212962175,0.07604354666666603
mp-300540355,mp-26647,mp-689964,CoP2O7,intercalation,P2_1/c,5.4723980374999925,111.75781678351944,355.2579270232197,611.5832572414156,1944.1127826481836,0.11745503268749945,0.0250023418181824
mp-300026267,mp-26267,mp-672984,Cu(PO3)4,intercalation,Pnam,5.405548207499997,68.1423911244995,197.43500638285664,368.34698019780205,1067.2444448506014,0.048405630057869686,0.02232929688596564
mp-300705362,mp-705362,mp-705372,Co(PO3)5,intercalation,P2_1/m,5.405695262499983,57.30792123449103,149.70233885854003,309.78915832101035,809.245223952777,0.0557894007670452,0.035490721992753826
mp-300540434,mp-26861,mp-31572,Co(PO3)4,intercalation,P2_1,5.4019766700000185,70.20468074632605,177.08329565344138,379.2440475164528,956.599831766606,0.059597106139704266,0.04169155138888758
mp-300018878,mp-18878,mp-25260,FeAs2O7,intercalation,C2,5.443151479999992,82.56136264884158,331.9673076196839,449.394003292858,1806.9483417816946,0.08697577989583394,0.0
mp-300031926,mp-26397,mp-697788,MnP2O7,intercalation,P2_1/c,5.4235999749999975,113.65114540885723,353.71624797604886,616.398349398199,1918.415433679991,0.1180495322499988,0.02696277613636511
mp-300705355,mp-705355,mp-849736,Mn(PO3)5,intercalation,P2_1/m,5.427226327500002,115.60339342273213,297.473527966631,627.4057803321924,1614.4561627148084,0.0731735557738098,0.03128627405797246
mp-300019616,mp-6838,mp-780575,Na2Fe(Si2O5)3,intercalation,Ccme,5.508014874999981,51.813378426441794,138.91028033096154,285.3888590968444,765.1198903533533,0.08088812942708312,0.0
mp-300031609,mp-26135,mp-585038,Co3(PO4)4,intercalation,P2_1,5.553591981666664,139.2265431044499,426.0249695197557,773.2074134200412,2365.9688547147002,0.17091717557065067,0.013091849983974946
mp-300031950,mp-31950,mp-26274,Mn(PO3)4,intercalation,Cc,5.586098420000007,70.94714451295285,180.82006229145586,396.31773186731806,1010.0786642706043,0.04904708511029465,0.016137736805556642
mp-300766853,mp-753503,mp-753435,Mn2F7,intercalation,Cc,5.500783470000003,107.28922343104715,346.5078384486541,590.1747867586413,1906.0645899637882,0.05245627782407425,0.06402996416666618
mp-300025959,mp-25959,mp-25960,Bi(PO3)4,intercalation,C2/m,5.5322686099999965,50.39679631498282,161.9993405440165,278.808614297943,896.2238665323622,0.0614034618749999,0.046572047222222863
mp-300558431,mp-558431,mp-779530,Cu(PO3)3,intercalation,P-1,5.5837241074999975,87.18682735425,252.5890922067841,486.82718975436586,1410.3878034465604,0.04906028879807778,0.002507621785717617
mp-300032315,mp-32352,mp-26364,Ni(PO3)4,intercalation,C2/c,5.550418147499998,137.9872226670987,361.03724631726,765.8867848145877,2003.9076838827468,0.09588072448529328,0.03832538186342571
mp-300031739,mp-31739,mp-705085,CrP4O13,intercalation,P-1,5.57312937500003,67.38013375131962,174.61738418293785,375.51820270091036,973.1652731755963,0.10424741668859472,0.04300769134375049
mp-300763515,mp-759990,mp-541103,MnF4,intercalation,P1,5.66123004875,194.39302017923518,625.1855000049575,1100.5036071059517,3539.3189386708586,0.0,0.0012910937499990285
mp-300540530,mp-540530,mp-690004,Co(PO3)4,intercalation,P-1,5.637651359999973,68.95104844826284,186.60583648891773,388.721972057773,1052.0186478656797,0.10891817194444364,0.02853479964912253
mp-300540171,mp-695783,mp-504269,Ni(PO3)4,intercalation,Pnam,5.6407348174999985,137.9872226670987,400.24299569755317,778.3493312684288,2257.6646012916917,0.10770143977941073,0.05742350491898041
mp-300684506,mp-684506,mp-684495,Bi(PO3)4,intercalation,Pbcn,5.647023432499987,50.39679631498282,158.31607645398873,284.591889713637,894.0145934771336,0.053499213198528565,0.03273165555555568
mp-300032076,mp-26401,mp-26402,MoP4O13,intercalation,P2_12_12_1,5.631983872500024,61.6454455291321,172.84485074842576,347.1861550331507,973.4594118598076,0.06484414833333307,0.01698541377192786
mp-300504354,mp-504354,mp-504355,Bi(PO3)4,intercalation,C2/c,5.667617270000003,50.39679631498282,187.95858378537255,285.62975314746916,1065.2773155067196,0.020053568345588246,0.0
mp-300031702,mp-26907,mp-26908,Cr(PO3)4,intercalation,C2/c,5.6413660800000045,71.50399804732366,203.30300437465286,403.38022916855834,1146.9066728412595,0.08066444834558606,0.040252477407404896
mp-300695791,mp-695791,mp-696012,Mo(PO3)5,intercalation,P2_1/c,5.605432864999976,53.84626257565698,137.7860291330247,301.831609899006,772.3503360401007,0.06889012444444376,0.02193237083333344
mp-300031808,mp-26269,mp-26270,Fe(PO3)4,intercalation,C2/c,5.765625720000025,70.77722026866823,200.7263374072512,408.0749615711408,1157.3129336366505,0.05886628574754926,0.020540792083333592
mp-300763025,mp-759423,mp-759084,Cr(PO3)4,intercalation,C2/c,5.772254100000023,71.50399804732366,209.0033714390185,412.7392458950576,1206.420567702702,0.07453969687499827,0.0271964332407384
mp-300032380,mp-26001,mp-26002,Ni(PO3)3,intercalation,P2_12_12_1,5.734588069999994,88.58521571478597,282.9934574741849,507.9997212163876,1622.850905119511,0.06678667100961366,0.0
mp-300540073,mp-25963,mp-25964,Fe(PO3)4,intercalation,C2/c,5.7308874950000135,70.77722026866823,199.93995980746988,405.61628656857215,1145.8334154114345,0.07331244015931304,0.03611428374999992
mp-300540161,mp-26155,mp-31998,Mn(PO3)4,intercalation,C2/c,5.77762590500003,70.94714451295285,197.0191581955297,409.90606002381713,1138.302992171792,0.05718478099264779,0.013182922638888428
mp-300705315,mp-705315,mp-705300,Cr(PO3)5,intercalation,P2_1/c,5.836902352499999,59.060521919111785,144.2309072879694,344.7304993295413,841.8617220523579,0.08815159244047521,0.045858915464013
mp-300578763,mp-782632,mp-849993,Ni(SO4)2,intercalation,Pcab,5.808519133125004,202.50412994817685,612.3946295836057,1176.2491133408173,3557.105922959374,0.1574837661742432,0.016917316475694832
mp-300540212,mp-26319,mp-687229,Mo(PO3)8,intercalation,C2,5.8625695799999775,35.80507259424327,99.77621271621416,209.90972940070148,584.9449894776841,0.05067780911904585,0.01940738342592496
mp-300764362,mp-758501,mp-614777,NiF3,intercalation,R-3,5.8729393350000025,218.55637017277263,831.9317087906302,1283.568303302498,4885.884456590262,0.010609828749999828,0.019663846499999416
mp-300540078,mp-25979,mp-540079,Ni(PO3)4,intercalation,Pbcn,5.822893997499982,70.24880590942678,183.1165299870269,409.0513502615426,1066.2681433044847,0.08728995374999915,0.02833933575231473
mp-300031581,mp-26361,mp-584727,Co(PO3)4,intercalation,C2/c,5.823611184999997,70.20468074632605,205.5399197868368,408.84476403365835,1196.9845758346248,0.0665418517279397,0.02482633805555512
mp-300585297,mp-584012,mp-26162,NiP2O7,intercalation,C2/c,5.801143790000019,108.71986482406176,287.8414121280746,630.6995686737474,1669.8094204716165,0.15444478520833282,0.02004304374999944
mp-300540200,mp-26279,mp-687212,Cr(PO3)4,intercalation,C2/c,5.857799094999982,71.50399804732366,203.42636759725346,418.8560550504932,1191.630792010325,0.07378450569852735,0.021730697407406296
mp-300769446,mp-766960,mp-766637,FeBO3,intercalation,P1,5.866997549999981,18.4557612669153,60.84441134722086,108.2799061363766,356.97401230533575,0.08445293414285704,0.032817042042252886
mp-300031606,mp-26925,mp-504346,Co(PO3)4,intercalation,C2/c,5.923007570000004,70.20468074632605,202.72290030872853,415.8228555099227,1200.7292731409552,0.0906255302573511,0.04205001305555545
mp-300540011,mp-540011,mp-705004,Ni(PO3)5,intercalation,Pc,5.95875266000001,57.33732028847419,149.96363198910151,341.6589097862181,893.5961910183211,0.0973299203219673,0.044851235407608485
mp-300031887,mp-26049,mp-694564,Fe(PO3)8,intercalation,C2,6.029266330000008,37.831492468923294,100.07452504007489,228.09614375652808,603.375964314866,0.07917142489881003,0.04823190535879629
mp-300031869,mp-25977,mp-540077,Fe(PO3)4,intercalation,Pbcn,6.045393797500019,70.77722026866823,177.03459706371623,427.8761684164997,1070.2438550319057,0.05357415751225414,0.0
mp-300540153,mp-26141,mp-695808,Ni(PO3)4,intercalation,C2/c,6.086256684999987,70.24880590942678,201.2350145070993,427.5522645795155,1224.7679522999028,0.10595688330882158,0.031337953252314144
mp-300540218,mp-26329,mp-540219,Cr(PO3)8,intercalation,C2,6.091556789999991,38.03814973092732,100.46876020272256,231.71154927246673,612.0111583957756,0.08282822349404563,0.05005683565972063
mp-300031714,mp-25985,mp-704231,Cr(PO3)4,intercalation,Pbcn,6.002789337500013,71.50399804732366,179.10065304048837,429.2234370670962,1075.1034904107323,0.059499929522057286,0.00018469532407205944
mp-300759234,mp-759234,mp-759169,CuF6,intercalation,Pna2_1,6.062495957500006,135.11575330263014,431.149307509216,819.1387081917633,2613.840933853549,0.014560077129630145,0.001620485083333456
mp-300777475,mp-777475,mp-777463,FeF6,intercalation,P-31c,6.1449509650000005,140.57329575236608,409.26383688215117,863.8160093867322,2514.9062093885777,0.04392716913580319,0.025370181333334685
mp-300776684,mp-776684,mp-755193,FeF6,intercalation,Pna2_1,6.140903287499996,140.57329575236608,414.8625892235624,863.2470140204141,2547.631038023734,0.021740549691358524,0.00580699158333431
mp-300778059,mp-775764,mp-776151,FeF5,intercalation,Pnma,6.175713232500002,162.71031117548804,457.1337964924847,1004.8522217906544,2823.1272360216008,0.08554982944444411,0.05330547871527802
mp-300540495,mp-26997,mp-26998,Co(PO3)4,intercalation,Pbcn,6.2307560324999915,70.20468074632605,180.0325656784893,437.42823806990685,1121.7389946476978,0.06420483775735075,0.0
mp-300776627,mp-776627,mp-777860,FeF6,intercalation,C2/c,6.264492421666675,140.57329575236608,403.55126146756487,880.6203459294054,2528.043819217587,0.02902046283950632,0.0
mp-300773261,mp-755444,mvc-11657,Zn(FeO2)4,intercalation,R3m,6.60762203999999,63.25203775909528,291.372602939737,417.9455587719095,1925.2800330367718,0.29055414644230826,0.0543362322767873
mp-300764810,mp-752973,mvc-2979,MnF4,intercalation,Cc,6.926299854999994,194.39302017923518,640.6846035652354,1346.4243474804478,4437.5736767746175,0.3188046237499993,0.05611664583333287
mp-300769825,mp-766512,mp-759292,FeBO3,intercalation,P-6,7.365289855000013,73.4718759454326,242.25401998241242,541.1416625287144,1784.2710757094321,0.30535326852941225,0.050055009857142174
mp-300031768,mp-21735,mp-510746,Fe5O8,intercalation,P4_332,8.758262140000006,64.71268276671063,291.1104307910212,566.7706394535127,2549.621464556093,0.4401400959134607,0.03962032107142832
mp-300764648,mp-764648,mvc-13391,TiO2,intercalation,P6_3/mmc,9.434601405000002,308.748650449967,1214.1547203788946,2912.920451327113,11455.065830774103,2.7133401841666664,0.03014320124999958
mp-300773719,mp-773010,mp-776135,Fe23O32,intercalation,R-3m,12.155452320000016,14.861996444563935,70.66347948711571,180.65428916190663,858.9465556709343,0.21817891054545768,0.0382708424107161
mp-1009655_Ca,mp-1009655,mp-568806,C,intercalation,,-1.1108578349999998,836.2474954913667,3186.525465593807,-928.9520823657117,-3539.7767798819023,0.006174732499999891,0.7446883783333336
mp-1183485_Ca,mp-1183485,mp-8634,Mn,intercalation,,-0.2397952529166666,918.0054279636796,2089.0416947163467,-220.13334377742328,-500.9422815379682,0.07506572000000132,0.37845930937500016
mvc-12176_Ca,mvc-12415,mvc-12176,TiO2,intercalation,,0.44796567374999374,134.13510339968477,522.0402812215439,60.08792196796486,233.85612630204508,0.09618709096153744,0.18873037660714154
mp-1013735_Ca,mp-1013735,mp-568610,Bi,intercalation,,0.4375030004166666,298.79309153023763,1306.8124261264395,130.7228740482507,571.7343574121007,0.15254154500000006,0.36573137988235294
mp-1009730_Ca,mp-1009730,mp-623511,Sn,intercalation,,0.47895444375,539.0862461406105,1640.6292649956586,258.1977531535516,785.7866770159669,0.05914658500000014,0.03183334583333286
mp-1013546_Ca,mp-1013546,mp-7761,Sb,intercalation,,0.5766732404166668,442.0814290358262,1382.8517528007894,254.93653021012062,797.4536013034987,0.23427839500000006,0.4179189090714289
mp-1045231_Ca,mp-1045231,mvc-2118,WO2,intercalation,,0.640154788750006,59.33251369608657,518.6285395663497,37.98199277112513,332.0025431858206,0.11117587750000092,0.3273133401923065
mp-1044964_Ca,mp-1044964,mp-1048593,TiS2,intercalation,,0.8833613887499994,94.33454303511536,303.70853891709135,83.33149294259606,268.28439671303505,0.05548676785714424,0.14381739099999713
mp-1047047_Ca,mp-1047077,mp-1047047,Ti3(P2O7)2,intercalation,,0.9053074712500078,100.83977945937416,336.4562987915712,91.29100574377449,304.59640104513437,0.14873565882312967,0.2697150255331131
mp-1157680_Ca,mp-1157680,mp-25301,Ti(SiO3)2,intercalation,,0.9163799587500022,223.24112670773903,754.9550558172057,204.57369448374192,691.8256829078764,0.039504125833333965,0.13588234103571395
mp-1041518_Ca,mp-1042163,mp-540010,WO2,intercalation,,0.9701898987499996,209.45464585560356,1533.4124306437502,203.210781655365,1487.7012508282507,0.2639074299999997,0.2801818617857137
mvc-15204_Ca,mp-556848,mvc-15204,Ta2Bi2O9,intercalation,,0.9665218287499998,55.60881954489199,470.4006728260328,53.74713796115774,454.65251854504754,0.30485852874999964,0.6794695707142893
mvc-11164_Ca,mp-16916,mvc-11164,FeN5,intercalation,,1.0800256887500084,73.15883011370289,214.6855343213399,79.01341588169682,231.8658920700687,0.03988813728260876,0.0
mp-1041414_Ca,mp-1041414,mp-1048022,W4O9,intercalation,,1.0688060887500044,58.300045824456646,474.9688064247132,62.31144395158353,507.64955227305563,0.16453280085798738,0.3287730581249981
mp-1046986_Ca,mp-1046986,mp-1047421,BaTi4O8,intercalation,,1.0661046987499987,107.88165294639366,426.1934336187887,115.01313711506693,454.3668221573863,0.21596735417458926,0.1854620833035714
mvc-11255_Ca,mvc-11739,mp-9027,TiS2,intercalation,,1.165865921250002,202.98616556279842,575.1011820444567,236.65465291487743,670.4908694162256,0.022005891666666774,0.0651534284615396
mp-13464_Ca,mp-13464,mp-971669,FeSb3,intercalation,,1.131144208749997,31.081785058431286,230.25738029562172,35.157981166456736,260.4543022433382,0.0,0.0
mvc-14086_Ca,mp-14763,mvc-14086,MnN3,intercalation,,1.2130150162500002,123.39986492720377,409.98120708446334,149.68588915991992,497.3133605737549,0.09094331673076717,-1.7763568394002505e-15
mvc-13041_Ca,mp-17577,mvc-13041,MnN5,intercalation,,1.2894561987499984,73.340397127108,214.1700181170807,94.56922969433599,276.16285744746915,0.05613929688405772,0.0
mvc-12484_Ca,mvc-12484,mp-756655,TiO2,intercalation,,1.2742338162499989,268.27020679936953,1154.2157546685005,341.83896939613714,1470.7407458471164,0.07390985333333333,0.06961576517857004
mp-1013542_Ca,mp-31149,mvc-11235,BiN,intercalation,,1.2976181120833334,468.52856114469057,2242.5168748843894,607.971146969694,2909.930513502499,1.1587584413100007,-4.440892098500625e-15
mvc-11744_Ca,mp-1227354,mvc-11744,TiS2,intercalation,,1.3698092987500021,101.49308278139921,316.1094465695931,139.02616855276435,433.0096593337455,0.0,0.04593557642857249
mp-1046693_Ca,mp-1046693,mp-1046793,Ti2O3,intercalation,,1.3579287712499977,163.65198127784163,773.5856195671499,222.2277338492471,1050.4741698354885,0.1311542879999994,0.07227034829545076
mp-1045642_Ca,mp-1045642,mp-1045643,Ti9O13,intercalation,,1.330571653750002,149.11432851770556,711.3724495178012,198.40729869362454,946.5320165870908,0.14285303045454611,0.09246071010417012
mp-1045759_Ca,mvc-2210,mp-1045759,Ti5O7,intercalation,,1.3406041487499991,136.94879295636508,661.2659651492397,183.59412000360769,886.4958963062431,0.15745089166666482,0.10826853048076934
mvc-4715_Ca,mvc-4945,mvc-4715,TiO2,intercalation,,1.32582795,268.27020679936953,1021.7223513283313,355.68013832688416,1354.6280505308216,0.1841223029166663,0.1493423980357118
mp-1044853_Ca,mp-1044919,mp-1044853,TiO2,intercalation,,1.3682717354166656,268.27020679936953,1019.2124081630388,367.0665414179611,1394.5595304754402,0.17187998666666535,0.1267221882738081
mp-1044676_Ca,mp-1044676,mp-1118309,TiO2,intercalation,,1.364633511249998,268.27020679936953,1025.4746462635842,366.0905142683867,1399.3970672285245,0.181589499166666,0.13608412017856966
mp-1013548_Ca,mp-1013548,mvc-11231,SbN,intercalation,,1.38159154875,628.1580016675654,2305.944056873093,867.8577863835968,3185.8728208661555,1.2119429863100004,0.0
mp-1042046_Ca,mp-1042046,mp-714969,MoO2,intercalation,,1.4920896350000021,319.0333509059768,1516.927744905277,476.0263561061264,2263.392165217091,0.2345371216666674,-1.7763568394002505e-15
mp-1045490_Ca,mp-1045490,mvc-13677,MoO2,intercalation,,1.4779879287499924,97.13616852429196,534.4581281822755,143.5660845239285,789.9226618757193,0.09076018833333244,0.15654361038461495
mvc-1_Ca,mp-1045498,mvc-1,NiS2,intercalation,,1.4798564712500015,187.6034656862104,675.4744705098336,277.6262027246661,999.6052663481456,0.03564230499999965,0.24383203214285756
mp-1046939_Ca,mvc-248,mp-1046939,BaTl(WO3)2,intercalation,,1.4836957820833356,92.89901830431108,686.4298813770148,137.83388161778893,1018.4531196950413,0.4537909302500038,0.5443113551086967
mp-1047232_Ca,mp-1047458,mp-1047232,WO2,intercalation,,1.4018708987500006,113.62443331356177,984.0410429087877,159.2867864492423,1379.4985012294296,0.1141767533333322,0.2975130274999991
mp-1041165_Ca,mp-1048301,mp-1041165,Ti2Be3(SiO4)3,intercalation,,1.4832230375000066,122.07521216694677,402.1871697671969,181.06476699371646,596.5332755856325,0.1760902778750033,0.1560593355102089
mp-1047318_Ca,mp-1047318,mp-25262,TiO2,intercalation,,1.4588303162500005,268.27020679936953,1015.4075602779576,391.3607106255772,1481.3073322829346,0.17869182333333278,0.10668702517856944
mp-1044645_Ca,mp-1044645,mvc-5171,TiO2,intercalation,,1.402378429583336,268.27020679936953,1012.6767961912757,376.2163513152966,1420.156095118205,0.17114497722222133,0.11634741041666352
mvc-11260_Ca,mvc-11740,mvc-12727,VS2,intercalation,,1.4041498762499989,198.36712436301883,599.624162255188,278.537173126401,841.9621932271314,0.08830045833333244,0.15134735807691954
mp-1041394_Ca,mvc-15479,mp-1041394,La2WO6,intercalation,,1.4951275137500022,89.67825040260014,604.6963012203673,134.0804195618897,904.09807741743,0.13947807361111408,0.17843582749999598
mvc-10858_Ca,mp-569383,mvc-11274,CoN2,intercalation,,1.5773261258333335,429.644965186649,1353.24845798614,677.6902284216545,2134.514147525211,0.6305452162500016,0.0
mp-1042158_Ca,mp-1042158,mp-1042291,WO2,intercalation,,1.5666269087499982,113.62443331356177,853.7083596170786,178.00709472049556,1337.4424884009354,0.24213518999999906,0.3601185417857149
mvc-11312_Ca,mp-606338,mvc-14421,Ba(CoN2)2,intercalation,,1.537527723750001,341.0348042993585,1257.2502645962365,524.3504663739196,1933.0571375087382,0.6862648490625007,0.0
mp-1044224_Ca,mp-1044224,mp-25648,WO2,intercalation,,1.5475809137499923,59.33251369608657,435.6129925462561,91.82186576087358,674.1463530461036,0.2766894108333329,0.3404910440384619
mvc-11133_Ca,mvc-62,mvc-11244,CoS2,intercalation,,1.5907533337499966,187.28910032616662,683.8675162416083,297.9307607188872,1087.8645313046686,0.0970651466666661,0.1317204086538437
mp-1046180_Ca,mp-1046217,mp-1046180,SrTi(PO4)2,intercalation,,1.5452987737500008,146.65343354686345,519.8346822129879,226.6233710261954,803.2998969764517,0.09870080749999843,0.15291113414987745
mp-1046558_Ca,mp-1046558,mp-1046584,Ba2Tl2W3O10,intercalation,,1.6516168312499986,72.67751921475104,534.5507346446219,120.035413988578,882.8729904961093,0.4413780813235295,0.4758528864473695
mp-1045503_Ca,mp-1045503,mvc-11411,FeS2,intercalation,,1.6962728937500018,191.42001054358605,724.3321182537918,324.70057520642456,1228.6649382664282,0.2458260299999999,0.2712612542857116
mvc-15895_Ca,mvc-3993,mvc-15895,W2O5,intercalation,,1.6846389712499985,203.1057653178157,1484.0314938007464,342.15988753994867,2500.0572890190883,0.2509631765934053,0.4245519334722197
mp-1045467_Ca,mp-1045467,mvc-34,MnS2,intercalation,,1.6003409562500004,192.6680374545348,601.9777145335643,308.3345512988011,963.369591317834,0.012210162499998845,0.11035908642856906
mvc-12466_Ca,mvc-12486,mvc-12466,TiO2,intercalation,,1.6235263187500018,268.27020679936953,1032.082087617045,435.5437412752821,1675.612432356718,0.15088674708333372,0.0357981019642839
mvc-11423_Ca,mp-3463,mvc-11423,TiO2,intercalation,,1.6536376037499985,268.27020679936953,1160.383197005867,443.621701929226,1918.8532893285446,0.14720832749999954,0.02404194660714154
mvc-5346_Ca,mvc-5356,mvc-5346,TiP2O7,intercalation,,1.7068491162500008,204.67870386042603,658.2591817903361,349.3556647993638,1123.549102702284,0.10315983375000036,0.18562525543116504
mp-1041164_Ca,mp-1041164,mp-1041196,Ti3P3O13,intercalation,,1.776925023750006,110.61451479563246,345.80907187261704,196.5536993303246,614.4767932502176,0.03227054842481358,0.0795703497557092
mp-1044751_Ca,mp-1044771,mp-1044751,Pr(WO3)2,intercalation,,1.7983606487500012,83.14893472091202,664.306147909644,149.53177218757082,1194.6620351234014,0.08748470541666897,0.13919135212499967
mp-1043673_Ca,mp-1043673,mvc-11686,SnO2,intercalation,,1.7223187787499967,83.37511613153893,406.63449167023873,143.59852819381132,700.3542210911113,0.15339968333333331,0.18963275480769148
mvc-14553_Ca,mvc-15578,mvc-14553,FeN,intercalation,,1.7205766987500006,298.1563315921409,1197.356701727907,513.0008367222164,2060.1440410851915,1.0535973075000005,0.4681906560000018
mp-1172828_Ca,mvc-5756,mp-19443,WO3,intercalation,,1.7404376937499992,197.1304494270636,1285.3407402078658,343.09326476873946,2237.055473570295,0.0,0.22589928324999956
mp-1041282_Ca,mvc-10486,mp-1041282,WO2,intercalation,,1.7698961970833331,113.62443331356177,860.9028023599658,201.10345241742172,1523.7085959552874,0.3404667469444433,0.3863257939285703
mp-1227051_Ca,mp-1227051,mvc-93,MnS2,intercalation,,1.7401806870833338,252.6121339325428,828.7438154696176,439.59075679231944,1442.163982219983,0.01830080576923088,0.09353937374999964
mp-1013526_Ca,mvc-13560,mp-1013526,VS2,intercalation,,1.779516748750001,107.12793628738142,344.2379564085733,190.63595688241824,612.5772089845291,0.017218676666667317,0.046383741153842806
mp-1041454_Ca,mp-1048070,mp-1041454,Ba(WO2)4,intercalation,,1.74905517374999,51.50366310366145,396.8015153370597,90.08274841853552,694.0277433521202,0.7544837842307697,0.7508179512500028
mvc-11104_Ca,mp-8670,mvc-11104,CrN3,intercalation,,1.80959963375,250.1886239196011,811.0458687280295,452.7412422133265,1467.6683070046927,0.4804411062499998,0.0
mp-1041993_Ca,mp-1041996,mp-1041993,MoO2,intercalation,,1.8482978212500032,181.11825798362761,912.757480252047,334.76048161973495,1687.0476620795014,0.2887212741666669,0.2768075049999989
mp-1047007_Ca,mp-1047007,mp-1118394,SnO2,intercalation,,1.8010778512500023,156.96530998495828,788.7901614766971,282.70674322849925,1420.6724891195922,0.19165878750000065,0.2239953942857076
mp-1043406_Ca,mp-1043438,mp-1043406,Ti(Si2O5)2,intercalation,,1.8046508225000042,148.78098682000802,409.20178314236426,268.4977302370898,738.4663345163359,0.178719852333332,0.11922139595982273
mp-1104194_Ca,mp-8530,mp-2164,Mo3S4,intercalation,,1.82132417875,61.45451437852893,316.01202393042536,111.92859293095422,575.5603399602072,0.06622152357142852,0.019749268000000875
mvc-15478_Ca,mvc-15523,mvc-15478,CoN,intercalation,,1.9027509787499988,288.2533864943185,1228.2662589071856,548.4744132800662,2337.0848263012467,0.9143312824999992,0.3610336020000009
mp-1044591_Ca,mp-1044591,mvc-934,W2O3,intercalation,,1.9607446687499988,61.51118513625273,622.1531030585853,120.6077283244017,1219.8833799683894,0.8917490727500006,0.8361158054545434
mp-1041144_Ca,mp-1041144,mvc-5928,WO2,intercalation,,1.9049782645833373,113.62443331356177,862.6664638430449,216.45207578793412,1643.360863205968,0.3209708941666669,0.3310201865476188
mvc-14915_Ca,mvc-14915,mp-25433,TiO2,intercalation,,1.9301374037500052,149.08712190007518,512.4842406816772,287.7586303967716,989.1650017721254,0.15242222416666704,0.06659270634615311
mvc-14842_Ca,mp-569603,mvc-14842,Ba(CuN2)2,intercalation,,1.9224400262499968,111.49681339023373,414.66025209566317,214.34593686071202,797.1594659236168,0.25683902458333563,1.7763568394002505e-15
mp-1041228_Ca,mp-1041228,mp-1041295,Ho(WO3)2,intercalation,,1.9629291662500024,80.1617879237607,689.8282136343341,157.35191153429713,1354.083920244972,0.1219866808333343,0.13732942649999913
mvc-15882_Ca,mvc-3999,mvc-15882,Mo2O5,intercalation,,2.046643042500002,304.5337381012536,1478.5224836114166,623.2718562914486,3026.0077542631293,0.20861942372449072,0.25226375597222184
mp-1042691_Ca,mp-1042703,mp-1042691,Cu3(SbO3)4,intercalation,,2.084739603750005,58.920619309967,371.1277249879438,122.83414855296549,773.7046663320067,0.02405554394737397,0.14722146974999714
mp-1046039_Ca,mvc-2603,mp-1046039,V5O7,intercalation,,2.0683529012499973,131.77341906449317,613.9531737132344,272.55393362967607,1269.871828081412,0.20569694871527489,0.0843006441346148
mp-1046855_Ca,mp-1046855,mvc-2949,SbO2,intercalation,,2.04028585125,154.21070552244996,751.8626992561459,314.63392058873495,1534.0148273749487,0.27279278750000024,0.3235619674404777
mp-1040783_Ca,mp-1049288,mp-1040783,Ho(SbO3)2,intercalation,,2.0909511162499994,98.4399068466521,630.5197640601467,205.83303310455315,1318.3860044792502,0.17870709972222001,0.2155728610874945
mvc-2846_Ca,mvc-2873,mvc-2846,W5O7,intercalation,,2.013387123749996,50.03665982730029,540.1461036248289,100.74316661174507,1087.5232099819616,0.9253034844791655,0.8675492335576926
mvc-11162_Ca,mvc-11775,mvc-11162,NiN,intercalation,,2.045606403749999,475.2958483295898,1989.1165639017895,972.2682310187973,4068.9495809226946,0.8767145317066642,0.3686571176250002
mp-1044823_Ca,mp-1044885,mp-1044823,Ti2P2O9,intercalation,,2.1579363337500044,156.84657169637933,497.7223976702442,338.46491588774194,1074.0532460537884,0.06379014923076909,0.06447617069591516
mp-1047075_Ca,mp-1047293,mp-1047075,MoO2,intercalation,,2.168967040000001,181.11825798362761,1004.0049644862456,392.8395319087054,2177.653675967038,0.08792622458333277,0.01307768571428447
mp-1043388_Ca,mp-1044005,mp-1043388,V2O3,intercalation,,2.1430596412500007,157.72981291364803,724.7573562010379,338.02439627715233,1553.1982397734948,0.2346916117499997,0.07500432969696824
mp-1041949_Ca,mp-1041949,mp-776137,VO2,intercalation,,2.1493951787500007,260.2608617095829,1016.9464413386174,559.4034413758982,2185.819778060195,0.098566954999999,0.14602157321428422
mp-1047300_Ca,mp-1047315,mp-1047300,SbO2,intercalation,,2.14470340875,154.21070552244996,849.0051220772713,330.73622579974085,1820.8641793653333,0.2806489666666669,0.30046224744047834
mp-1043664_Ca,mp-1043664,mvc-12866,SbO2,intercalation,,2.14200333375,81.82244337696036,388.12864998662104,175.2639464890197,831.372862195229,0.3863378366666677,0.4393212929807708
mp-1045417_Ca,mp-1045417,mvc-14769,CrS2,intercalation,,2.15401732875,196.83076909024157,642.1482584538359,423.97688745157035,1383.1984763361966,0.01916975750000116,0.05848255928569567
